Serial_number: 0 
Time Data_Count Cycle State Desired_force_(psi) Measured_force_(psi) Toe_sensor Heel_Sensor
1484939789104 0 0 0 196.000 0.000 inf 5989530.00
1484939789154 1 0 1 196.000 0.000 17989530.00 5989530.00
1484939789360 2 0 1 196.000 0.000 17989530.00 5989530.00
1484939789531 3 0 1 196.000 -0.484 8989530.00 4489530.00
1484939789635 4 0 1 196.000 -0.484 17989530.00 17989530.00
1484939789642 5 0 2 196.000 -0.484 17989530.00 4489530.00
1484939789649 6 0 2 196.000 0.000 8989530.00 4489530.00
1484939789752 7 0 2 196.000 -0.484 17989530.00 inf
1484939789859 8 0 2 196.000 -0.484 17989530.00 17989530.00
1484939789866 9 0 2 196.000 -0.484 17989530.00 3589530.00
1484939789872 10 0 2 196.000 -0.484 17989530.00 inf
1484939789879 11 0 2 196.000 0.000 8989530.00 17989530.00
1484939789981 12 0 2 196.000 -0.484 17989530.00 8989530.00
1484939790189 13 1 2 196.000 0.000 17989530.00 5989530.00
1484939790410 14 1 1 196.000 0.000 8989530.00 17989530.00
1484939790506 15 1 1 196.000 -0.484 inf 5989530.00
1484939790614 16 1 1 196.000 0.000 8989530.00 17989530.00
1484939790831 17 1 1 196.000 0.000 8989530.00 5989530.00
1484939790838 18 1 2 196.000 -0.484 17989530.00 5989530.00
1484939790934 19 1 2 196.000 -0.484 17989530.00 5989530.00
1484939791036 20 1 2 196.000 -0.484 inf 3589530.00
1484939791043 21 1 2 196.000 0.000 inf 5989530.00
1484939791273 22 1 2 196.000 -0.484 inf 5989530.00
1484939791481 23 2 2 196.000 0.000 17989530.00 5989530.00
1484939791698 24 2 1 196.000 0.000 inf 8989530.00
1484939791706 25 2 1 196.000 0.000 17989530.00 4489530.00
1484939791713 26 2 1 196.000 0.000 inf inf
1484939791819 27 2 1 196.000 -0.484 17989530.00 8989530.00
1484939792030 28 2 1 196.000 0.000 8989530.00 8989530.00
1484939792139 29 2 2 196.000 -0.484 17989530.00 17989530.00
1484939792244 30 2 2 196.000 0.000 17989530.00 5989530.00
1484939792449 31 2 2 196.000 -0.484 17989530.00 3589530.00
1484939792658 32 3 2 196.000 0.000 8989530.00 5989530.00
