Serial_number: -1717986918 
Time Data_Count Cycle State Desired_force_(psi) Measured_force_(psi) Toe_sensor Heel_Sensor
1479506930765 0 0 0 250.000 0.000 40949528.00 40949528.00
1479506930847 1 0 1 250.000 0.000 40949528.00 20469530.00
1479506930891 2 0 1 250.000 0.000 40949528.00 13642863.00
1479506930938 3 0 1 250.000 0.000 20469530.00 40949528.00
1479506930981 4 0 1 250.000 0.000 inf 40949528.00
1479506931020 5 0 1 250.000 0.000 40949528.00 20469530.00
1479506931056 6 0 1 250.000 0.000 40949528.00 40949528.00
1479506931086 7 0 1 250.000 0.000 20469530.00 40949528.00
1479506931118 8 0 1 250.000 0.000 40949528.00 40949528.00
1479506931151 9 0 1 250.000 0.000 40949528.00 20469530.00
1479506931182 10 0 1 250.000 0.000 inf 20469530.00
1479506931209 11 0 1 250.000 0.000 inf 20469530.00
1479506931236 12 0 1 250.000 0.000 inf inf
1479506931264 13 0 1 250.000 0.000 40949528.00 20469530.00
1479506931293 14 0 1 250.000 0.000 40949528.00 40949528.00
1479506931325 15 0 1 250.000 0.000 inf inf
1479506931356 16 0 2 250.000 0.000 40949528.00 20469530.00
1479506931397 17 0 2 250.000 0.000 inf 10229530.00
1479506931426 18 0 2 250.000 0.000 40949528.00 40949528.00
1479506931469 19 0 2 250.000 0.000 40949528.00 40949528.00
1479506931510 20 0 2 250.000 0.000 inf 20469530.00
1479506931557 21 0 2 250.000 0.000 inf 20469530.00
1479506931598 22 0 2 250.000 0.000 40949528.00 40949528.00
1479506931637 23 0 2 250.000 0.000 inf 40949528.00
1479506931684 24 0 2 250.000 0.000 40949528.00 20469530.00
1479506931721 25 0 2 250.000 0.000 inf 10229530.00
1479506931758 26 0 2 250.000 0.000 40949528.00 40949528.00
1479506931793 27 0 2 250.000 0.000 40949528.00 20469530.00
1479506931819 28 0 2 250.000 0.000 inf 40949528.00
1479506931854 29 0 2 250.000 0.000 inf 20469530.00
1479506931894 30 1 2 250.000 0.000 inf 20469530.00
1479506931930 31 1 1 250.000 0.000 inf 40949528.00
1479506931965 32 1 1 250.000 0.000 inf 40949528.00
1479506931995 33 1 1 250.000 0.000 inf 40949528.00
1479506932032 34 1 1 250.000 0.000 40949528.00 40949528.00
1479506932065 35 1 1 250.000 0.000 40949528.00 20469530.00
1479506932106 36 1 1 250.000 0.000 13642863.00 20469530.00
1479506932134 37 1 1 250.000 0.000 inf 40949528.00
1479506932174 38 1 1 250.000 0.000 inf 40949528.00
1479506932224 39 1 1 250.000 0.000 40949528.00 20469530.00
1479506932286 40 1 1 250.000 0.000 40949528.00 20469530.00
1479506932323 41 1 1 250.000 0.000 40949528.00 20469530.00
1479506932356 42 1 1 250.000 0.000 40949528.00 20469530.00
1479506932385 43 1 1 250.000 0.000 inf 20469530.00
1479506932418 44 1 1 250.000 0.000 13642863.00 40949528.00
1479506932448 45 1 1 250.000 0.000 inf 13642863.00
1479506932483 46 1 2 250.000 0.000 inf 20469530.00
1479506932525 47 1 2 250.000 0.000 40949528.00 40949528.00
1479506932553 48 1 2 250.000 0.000 40949528.00 40949528.00
1479506932588 49 1 2 250.000 0.000 inf 13642863.00
1479506932620 50 1 2 250.000 0.000 40949528.00 20469530.00
1479506932663 51 1 2 250.000 0.000 40949528.00 20469530.00
1479506932700 52 1 2 250.000 0.000 13642863.00 40949528.00
1479506932727 53 1 2 250.000 0.000 40949528.00 20469530.00
1479506932758 54 1 2 250.000 0.000 inf 40949528.00
1479506932795 55 1 2 250.000 0.000 40949528.00 13642863.00
1479506932834 56 1 2 250.000 0.000 40949528.00 20469530.00
1479506932860 57 1 2 250.000 0.000 40949528.00 20469530.00
1479506932901 58 1 2 250.000 0.000 20469530.00 40949528.00
1479506932930 59 1 2 250.000 0.000 inf 40949528.00
