Serial_number: 0 
Time Data_Count Cycle State Desired_force_(psi) Measured_force_(psi) Toe_sensor Heel_Sensor
1487877317394 0 0 0 15.000 0.000 inf inf
1487877317410 1 0 1 15.000 0.000 inf inf
1487877317412 2 0 1 15.000 0.000 inf inf
1487877317415 3 0 1 15.000 0.000 inf inf
1487877317420 4 0 1 15.000 0.000 inf inf
1487877317427 5 0 1 15.000 0.000 inf inf
1487877317428 6 0 1 15.000 0.000 inf inf
1487877317431 7 0 1 15.000 0.000 inf inf
1487877317434 8 0 1 15.000 0.000 inf inf
1487877317437 9 0 1 15.000 0.000 inf inf
1487877317439 10 0 1 15.000 0.000 inf inf
1487877317443 11 0 1 15.000 0.000 inf inf
1487877317445 12 0 1 15.000 0.000 inf inf
1487877317447 13 0 1 15.000 0.000 inf inf
1487877317455 14 0 1 15.000 0.000 inf inf
1487877317455 15 0 1 15.000 0.000 inf inf
1487877317460 16 0 1 15.000 0.000 inf inf
1487877317461 17 0 1 15.000 0.000 inf inf
1487877317462 18 0 1 15.000 0.000 inf inf
1487877317466 19 0 1 15.000 0.000 inf inf
1487877317468 20 0 1 15.000 0.000 inf inf
1487877317472 21 0 1 15.000 0.000 inf inf
1487877317479 22 0 1 15.000 0.000 inf inf
1487877317487 23 0 1 15.000 0.000 inf inf
1487877317489 24 0 1 15.000 0.000 inf inf
1487877317493 25 0 1 15.000 0.000 inf inf
1487877317496 26 0 1 15.000 0.000 inf inf
1487877317500 27 0 1 15.000 0.000 inf inf
1487877317514 28 0 1 15.000 0.000 inf inf
1487877317521 29 0 1 15.000 0.000 inf inf
1487877317527 30 0 1 15.000 0.000 inf inf
1487877317533 31 0 1 15.000 0.000 inf inf
1487877317539 32 0 1 15.000 0.000 inf inf
1487877317540 33 0 1 15.000 0.000 inf inf
1487877317544 34 0 1 15.000 0.000 inf inf
1487877317550 35 0 1 15.000 0.000 inf inf
1487877317552 36 0 1 15.000 0.000 inf inf
1487877317558 37 0 1 15.000 0.000 inf inf
1487877317563 38 0 1 15.000 0.000 inf inf
1487877317569 39 0 1 15.000 0.000 inf inf
1487877317570 40 0 1 15.000 0.000 inf inf
1487877317570 41 0 1 15.000 0.000 inf inf
1487877317570 42 0 1 15.000 0.000 inf inf
1487877317571 43 0 1 15.000 0.000 inf inf
1487877317571 44 0 1 15.000 0.000 inf inf
1487877317571 45 0 1 15.000 0.000 inf inf
1487877317577 46 0 1 15.000 0.000 inf inf
1487877317578 47 0 1 15.000 0.000 inf inf
1487877317578 48 0 1 15.000 0.000 inf inf
1487877317578 49 0 1 15.000 0.000 inf inf
1487877317578 50 0 1 15.000 0.000 inf inf
1487877317579 51 0 1 15.000 0.000 inf inf
1487877317583 52 0 1 15.000 0.000 inf inf
1487877317585 53 0 1 15.000 0.000 inf inf
1487877317585 54 0 1 15.000 0.000 inf inf
1487877317586 55 0 1 15.000 0.000 inf inf
1487877317587 56 0 1 15.000 0.000 inf inf
1487877317589 57 0 1 15.000 0.000 inf inf
1487877317593 58 0 1 15.000 0.000 inf inf
1487877317594 59 0 1 15.000 0.000 inf inf
1487877317594 60 0 1 15.000 0.000 inf inf
1487877317596 61 0 1 15.000 0.000 inf inf
1487877317596 62 0 1 15.000 0.000 inf inf
1487877317601 63 0 1 15.000 0.000 inf inf
1487877317601 64 0 1 15.000 0.000 inf inf
1487877317601 65 0 1 15.000 0.000 inf inf
1487877317601 66 0 1 15.000 0.000 inf inf
1487877317602 67 0 1 15.000 0.000 inf inf
1487877317604 68 0 1 15.000 0.000 inf inf
1487877317610 69 0 1 15.000 0.000 inf inf
1487877317611 70 0 1 15.000 0.000 inf inf
1487877317611 71 0 1 15.000 0.000 inf inf
1487877317611 72 0 1 15.000 0.000 inf inf
1487877317612 73 0 1 15.000 0.000 inf inf
1487877317612 74 0 1 15.000 0.000 inf inf
1487877317614 75 0 1 15.000 0.000 inf inf
1487877317615 76 0 1 15.000 0.000 inf inf
1487877317615 77 0 1 15.000 0.000 inf inf
1487877317615 78 0 1 15.000 0.000 inf inf
1487877317615 79 0 1 15.000 0.000 inf inf
1487877317616 80 0 1 15.000 0.000 inf inf
1487877317616 81 0 1 15.000 0.000 inf inf
1487877317616 82 0 1 15.000 0.000 inf inf
1487877317620 83 0 1 15.000 0.000 inf inf
1487877317621 84 0 1 15.000 0.000 inf inf
1487877317621 85 0 1 15.000 0.000 inf inf
1487877317621 86 0 1 15.000 0.000 inf inf
1487877317621 87 0 1 15.000 0.000 inf inf
1487877317622 88 0 1 15.000 0.000 inf inf
1487877317624 89 0 1 15.000 0.000 inf inf
1487877317626 90 0 1 15.000 0.000 inf inf
1487877317626 91 0 1 15.000 0.000 inf inf
1487877317627 92 0 1 15.000 0.000 inf inf
1487877317627 93 0 1 15.000 0.000 inf inf
1487877317627 94 0 1 15.000 0.000 inf inf
1487877317628 95 0 1 15.000 0.000 inf inf
1487877317632 96 0 1 15.000 0.000 inf inf
1487877317634 97 0 1 15.000 0.000 inf inf
1487877317634 98 0 1 15.000 0.000 inf inf
1487877317636 99 0 1 15.000 0.000 inf inf
1487877317636 100 0 1 15.000 0.000 inf inf
1487877317636 101 0 1 15.000 0.000 inf inf
1487877317636 102 0 1 15.000 0.000 inf inf
1487877317640 103 0 1 15.000 0.000 inf inf
1487877317640 104 0 1 15.000 0.000 inf inf
1487877317640 105 0 1 15.000 0.000 inf inf
1487877317642 106 0 1 15.000 0.000 inf inf
1487877317642 107 0 1 15.000 0.000 inf inf
1487877317642 108 0 1 15.000 0.000 inf inf
1487877317642 109 0 1 15.000 0.000 inf inf
1487877317643 110 0 1 15.000 0.000 inf inf
1487877317646 111 0 1 15.000 0.000 inf inf
1487877317647 112 0 1 15.000 0.000 inf inf
1487877317648 113 0 1 15.000 0.000 inf inf
1487877317648 114 0 1 15.000 0.000 inf inf
1487877317648 115 0 1 15.000 0.000 inf inf
1487877317648 116 0 1 15.000 0.000 inf inf
1487877317653 117 0 1 15.000 0.000 inf inf
1487877317653 118 0 1 15.000 0.000 inf inf
1487877317654 119 0 1 15.000 0.000 inf inf
1487877317654 120 0 1 15.000 0.000 inf inf
1487877317654 121 0 1 15.000 0.000 inf inf
1487877317654 122 0 1 15.000 0.000 inf inf
1487877317655 123 0 1 15.000 0.000 inf inf
1487877317657 124 0 1 15.000 0.000 inf inf
1487877317659 125 0 1 15.000 0.000 inf inf
1487877317661 126 0 1 15.000 0.000 inf inf
1487877317662 127 0 1 15.000 0.000 inf inf
1487877317663 128 0 1 15.000 0.000 inf inf
1487877317665 129 0 1 15.000 0.000 inf inf
1487877317667 130 0 1 15.000 0.000 inf inf
1487877317667 131 0 1 15.000 0.000 inf inf
1487877317668 132 0 1 15.000 0.000 inf inf
1487877317669 133 0 1 15.000 0.000 inf inf
1487877317669 134 0 1 15.000 0.000 inf inf
1487877317670 135 0 1 15.000 0.000 inf inf
1487877317673 136 0 1 15.000 0.000 inf inf
1487877317673 137 0 1 15.000 0.000 inf inf
1487877317673 138 0 1 15.000 0.000 inf inf
1487877317675 139 0 1 15.000 0.000 inf inf
1487877317677 140 0 1 15.000 0.000 inf inf
1487877317677 141 0 1 15.000 0.000 inf inf
1487877317679 142 0 1 15.000 0.000 inf inf
1487877317679 143 0 1 15.000 0.000 inf inf
1487877317681 144 0 1 15.000 0.000 inf inf
1487877317683 145 0 1 15.000 0.000 inf inf
1487877317683 146 0 1 15.000 0.000 inf inf
1487877317685 147 0 1 15.000 0.000 inf inf
1487877317687 148 0 1 15.000 0.000 inf inf
1487877317687 149 0 1 15.000 0.000 inf inf
1487877317688 150 0 1 15.000 0.000 inf inf
