Serial_number: -1717986918 
Time Data_Count Cycle State Desired_force_(psi) Measured_force_(psi) Toe_sensor Heel_Sensor
1487816352653 0 0 0 140.000 -0.484 32489.43 74037.04
1487816352691 1 0 1 140.000 -0.484 32489.43 74435.66
1487816352707 2 0 1 140.000 0.000 32489.43 73642.15
1487816352723 3 0 1 140.000 -0.484 32387.14 74037.04
1487816352729 4 0 1 140.000 0.000 32695.47 74435.66
1487816352747 5 0 1 140.000 0.000 32489.43 74435.66
1487816352770 6 0 1 140.000 -0.968 32592.20 74037.04
1487816352783 7 0 1 140.000 -1.451 32592.20 74435.66
1487816352799 8 0 1 140.000 -0.968 32695.47 75654.40
1487816352813 9 0 1 140.000 -0.968 33647.65 79530.00
1487816352819 10 0 1 140.000 -0.968 35565.81 91224.92
1487816352826 11 0 1 140.000 -1.451 40234.23 117189.57
1487816352832 12 0 1 140.000 -1.451 48740.53 189530.00
1487816352837 13 0 1 140.000 -0.968 78199.95 389530.00
1487816352851 14 0 1 140.000 -0.968 107951.05 552030.00
1487816352856 15 0 1 140.000 -0.968 126934.58 570175.16
1487816352860 16 0 1 140.000 -0.968 144702.41 656196.67
1487816352870 17 0 1 140.000 -1.451 175097.01 807711.82
1487816352874 18 0 1 140.000 -1.451 183078.39 807711.82
1487816352878 19 0 1 140.000 -0.968 189530.00 846672.86
1487816352883 20 0 1 140.000 -1.451 194075.45 936898.42
1487816352887 21 0 1 140.000 -0.968 201294.71 889530.00
1487816352891 22 0 1 140.000 -1.451 206397.47 889530.00
1487816352895 23 0 1 140.000 -0.968 211752.22 936898.42
1487816352899 24 0 1 140.000 -1.451 206397.47 1114530.00
1487816352903 25 0 1 140.000 -1.451 226372.11 1048353.53
1487816352906 26 0 1 140.000 -0.968 226372.11 1114530.00
1487816352910 27 0 1 140.000 -0.968 243051.13 1189530.00
1487816352921 28 0 1 140.000 -1.451 246672.86 1048353.53
1487816352926 29 0 1 140.000 -1.451 246672.86 1114530.00
1487816352929 30 0 1 140.000 -1.451 250399.57 989530.00
1487816352934 31 0 1 140.000 -0.968 254235.88 1114530.00
1487816352938 32 0 1 140.000 -0.968 254235.88 1048353.53
1487816352942 33 0 1 140.000 -1.451 254235.88 989530.00
1487816352946 34 0 1 140.000 -0.968 254235.88 936898.42
1487816352957 35 0 1 140.000 -0.968 254235.88 989530.00
1487816352960 36 0 1 140.000 -1.451 254235.88 936898.42
1487816352964 37 0 1 140.000 -1.451 258186.72 1114530.00
1487816352968 38 0 1 140.000 -0.968 254235.88 989530.00
1487816352972 39 0 1 140.000 -0.968 254235.88 1189530.00
1487816352976 40 0 1 140.000 -0.968 254235.88 989530.00
1487816352985 41 0 1 140.000 -0.968 254235.88 1048353.53
1487816352993 42 0 1 140.000 -0.968 258186.72 1048353.53
1487816352997 43 0 1 140.000 -0.968 258186.72 1048353.53
1487816353007 44 0 1 140.000 -0.968 258186.72 989530.00
1487816353011 45 0 1 140.000 -0.968 258186.72 1189530.00
1487816353015 46 0 1 140.000 -0.968 262257.27 989530.00
1487816353026 47 0 1 140.000 -1.451 258186.72 1048353.53
1487816353030 48 0 1 140.000 -0.968 254235.88 1048353.53
1487816353034 49 0 1 140.000 -1.451 262257.27 1114530.00
1487816353038 50 0 1 140.000 -0.968 258186.72 1189530.00
1487816353041 51 0 1 140.000 -0.968 262257.27 1275244.29
1487816353045 52 0 1 140.000 -0.968 262257.27 1275244.29
1487816353056 53 0 1 140.000 -1.451 258186.72 1189530.00
1487816353060 54 0 1 140.000 -1.451 262257.27 1114530.00
1487816353064 55 0 1 140.000 -0.968 258186.72 1189530.00
1487816353075 56 0 1 140.000 -0.968 258186.72 1048353.53
1487816353079 57 0 1 140.000 -0.968 266453.08 1114530.00
1487816353083 58 0 1 140.000 -0.968 262257.27 1114530.00
1487816353093 59 0 1 140.000 -1.451 258186.72 1189530.00
1487816353097 60 0 1 140.000 -0.968 266453.08 1114530.00
1487816353101 61 0 1 140.000 -0.968 270780.00 1189530.00
1487816353105 62 0 1 140.000 -0.968 266453.08 1189530.00
1487816353109 63 0 1 140.000 -1.451 266453.08 1189530.00
1487816353113 64 0 1 140.000 -0.968 266453.08 1189530.00
1487816353123 65 0 1 140.000 -0.968 270780.00 1114530.00
1487816353128 66 0 1 140.000 -0.968 275244.29 1189530.00
1487816353131 67 0 1 140.000 -0.968 266453.08 1189530.00
1487816353142 68 0 1 140.000 -0.968 266453.08 1048353.53
1487816353147 69 0 1 140.000 -0.968 262257.27 1189530.00
1487816353158 70 0 1 140.000 -0.968 266453.08 1189530.00
1487816353162 71 0 1 140.000 -0.968 266453.08 1114530.00
1487816353166 72 0 1 140.000 -0.968 266453.08 1114530.00
1487816353170 73 0 1 140.000 -0.968 262257.27 1048353.53
1487816353174 74 0 1 140.000 -0.968 270780.00 1275244.29
1487816353178 75 0 1 140.000 -0.968 270780.00 1114530.00
1487816353182 76 0 1 140.000 -0.968 266453.08 1189530.00
1487816353192 77 0 1 140.000 -0.968 266453.08 1189530.00
1487816353196 78 0 1 140.000 -0.968 266453.08 1048353.53
1487816353200 79 0 1 140.000 -0.968 266453.08 1189530.00
1487816353211 80 0 1 140.000 -0.968 270780.00 1114530.00
1487816353215 81 0 1 140.000 -0.968 266453.08 989530.00
1487816353226 82 0 1 140.000 -0.968 266453.08 1048353.53
1487816353230 83 0 1 140.000 -1.451 270780.00 1374145.38
1487816353234 84 0 1 140.000 -0.968 270780.00 1189530.00
1487816353238 85 0 1 140.000 -1.451 266453.08 1189530.00
1487816353242 86 0 1 140.000 -0.968 266453.08 1189530.00
1487816353245 87 0 1 140.000 -0.968 266453.08 1189530.00
1487816353249 88 0 1 140.000 -0.968 275244.29 1189530.00
1487816353260 89 0 1 140.000 -0.968 266453.08 1114530.00
1487816353264 90 0 1 140.000 -0.968 270780.00 1189530.00
1487816353268 91 0 1 140.000 -0.968 266453.08 1114530.00
1487816353280 92 0 1 140.000 -0.968 275244.29 1114530.00
1487816353284 93 0 1 140.000 -1.451 266453.08 1114530.00
1487816353294 94 0 1 140.000 -0.968 266453.08 1048353.53
1487816353299 95 0 1 140.000 -0.968 270780.00 1114530.00
1487816353302 96 0 1 140.000 -0.968 270780.00 1189530.00
1487816353306 97 0 1 140.000 -0.968 275244.29 1114530.00
1487816353310 98 0 1 140.000 -0.968 266453.08 1114530.00
1487816353314 99 0 1 140.000 -0.968 266453.08 1189530.00
1487816353324 100 0 1 140.000 -0.968 270780.00 1114530.00
1487816353329 101 0 1 140.000 -0.968 266453.08 1048353.53
1487816353333 102 0 1 140.000 -1.451 270780.00 1275244.29
1487816353338 103 0 1 140.000 -0.968 266453.08 1189530.00
1487816353342 104 0 1 140.000 -1.451 266453.08 1114530.00
1487816353346 105 0 1 140.000 -1.451 266453.08 1048353.53
1487816353350 106 0 1 140.000 -0.968 270780.00 1114530.00
1487816353360 107 0 1 140.000 -1.451 266453.08 1275244.29
1487816353364 108 0 1 140.000 -1.451 270780.00 1189530.00
1487816353368 109 0 1 140.000 -1.451 266453.08 1114530.00
1487816353372 110 0 1 140.000 -1.451 279852.58 1114530.00
1487816353376 111 0 1 140.000 -1.451 266453.08 1189530.00
1487816353380 112 0 1 140.000 -0.968 262257.27 1048353.53
1487816353390 113 0 1 140.000 -0.968 266453.08 1114530.00
1487816353394 114 0 1 140.000 -0.968 266453.08 1048353.53
1487816353398 115 0 1 140.000 -0.968 270780.00 1048353.53
1487816353402 116 0 1 140.000 -1.451 270780.00 1114530.00
1487816353413 117 0 1 140.000 -1.451 262257.27 1114530.00
1487816353417 118 0 1 140.000 -0.968 270780.00 1114530.00
1487816353427 119 0 1 140.000 -0.968 266453.08 1114530.00
1487816353431 120 0 1 140.000 -0.968 262257.27 1114530.00
1487816353435 121 0 1 140.000 -0.968 266453.08 1114530.00
1487816353439 122 0 1 140.000 -0.968 270780.00 1114530.00
1487816353443 123 0 1 140.000 -0.968 270780.00 1189530.00
1487816353447 124 0 1 140.000 -0.968 266453.08 1048353.53
1487816353454 125 0 1 140.000 -0.968 270780.00 1275244.29
1487816353462 126 0 1 140.000 -0.968 266453.08 1048353.53
1487816353466 127 0 1 140.000 -0.968 266453.08 1189530.00
1487816353470 128 0 1 140.000 -0.968 270780.00 1114530.00
1487816353481 129 0 1 140.000 -0.968 266453.08 1048353.53
1487816353485 130 0 1 140.000 -0.968 266453.08 1114530.00
1487816353495 131 0 1 140.000 -0.968 266453.08 1048353.53
1487816353499 132 0 1 140.000 -0.968 270780.00 1114530.00
1487816353503 133 0 1 140.000 -0.968 266453.08 1189530.00
1487816353507 134 0 1 140.000 -0.968 270780.00 936898.42
1487816353511 135 0 1 140.000 -0.968 266453.08 1048353.53
1487816353515 136 0 1 140.000 -0.968 266453.08 1189530.00
1487816353519 137 0 1 140.000 -0.968 266453.08 1189530.00
1487816353530 138 0 1 140.000 -0.968 270780.00 1189530.00
1487816353534 139 0 1 140.000 -0.968 275244.29 1189530.00
1487816353538 140 0 1 140.000 -1.451 270780.00 1048353.53
1487816353549 141 0 1 140.000 -0.968 266453.08 1189530.00
1487816353554 142 0 1 140.000 -0.968 262257.27 1275244.29
1487816353558 143 0 1 140.000 -0.968 262257.27 1114530.00
1487816353563 144 0 1 140.000 -0.968 266453.08 1189530.00
1487816353566 145 0 1 140.000 -1.451 262257.27 1048353.53
1487816353570 146 0 1 140.000 -0.968 266453.08 1048353.53
1487816353574 147 0 1 140.000 -0.968 266453.08 1189530.00
1487816353578 148 0 1 140.000 -0.968 266453.08 1114530.00
1487816353582 149 0 1 140.000 -0.968 266453.08 1189530.00
1487816353586 150 0 1 140.000 -0.968 266453.08 1114530.00
1487816353597 151 0 1 140.000 -1.451 262257.27 1189530.00
1487816353602 152 0 1 140.000 -1.451 266453.08 1189530.00
1487816353606 153 0 1 140.000 -0.968 266453.08 1114530.00
1487816353616 154 0 1 140.000 -1.451 266453.08 1189530.00
1487816353620 155 0 1 140.000 -1.451 266453.08 1114530.00
1487816353625 156 0 1 140.000 -0.968 266453.08 1114530.00
1487816353629 157 0 1 140.000 -0.968 266453.08 1048353.53
