Serial_number: -1717986918 
Time Data_Count Cycle State Desired_force_(psi) Measured_force_(psi) Toe_sensor Heel_Sensor
1487881597581 0 0 0 60.000 -0.484 inf 17989530.00
1487881597679 1 0 1 60.000 -0.484 17989530.00 5989530.00
1487881597719 2 0 1 60.000 0.000 17989530.00 17989530.00
1487881597754 3 0 1 60.000 0.000 17989530.00 5989530.00
1487881597784 4 0 1 60.000 0.000 17989530.00 5989530.00
1487881597808 5 0 1 60.000 -0.484 inf 17989530.00
1487881597829 6 0 1 60.000 0.000 17989530.00 5989530.00
1487881597848 7 0 1 60.000 -0.484 inf 5989530.00
1487881597869 8 0 1 60.000 -0.484 inf inf
1487881597885 9 0 1 60.000 0.000 17989530.00 inf
1487881597902 10 0 1 60.000 -0.484 17989530.00 inf
1487881597914 11 0 1 60.000 -0.484 17989530.00 8989530.00
1487881597928 12 0 1 60.000 0.000 inf 17989530.00
1487881597944 13 0 1 60.000 -0.484 17989530.00 5989530.00
1487881597953 14 0 1 60.000 -0.484 17989530.00 17989530.00
1487881597967 15 0 1 60.000 0.000 inf inf
1487881597975 16 0 1 60.000 -0.484 inf 8989530.00
1487881597982 17 0 1 60.000 -0.484 17989530.00 17989530.00
1487881597988 18 0 1 60.000 -0.484 17989530.00 17989530.00
1487881597995 19 0 1 60.000 -0.484 17989530.00 8989530.00
1487881598002 20 0 1 60.000 -0.484 inf 17989530.00
1487881598009 21 0 1 60.000 -0.484 17989530.00 17989530.00
1487881598015 22 0 1 60.000 -0.484 inf 4489530.00
1487881598022 23 0 1 60.000 0.000 inf 17989530.00
1487881598029 24 0 1 60.000 0.000 inf 5989530.00
1487881598036 25 0 1 60.000 -0.484 17989530.00 4489530.00
1487881598042 26 0 1 60.000 -0.484 17989530.00 17989530.00
1487881598049 27 0 1 60.000 -0.484 inf inf
1487881598056 28 0 1 60.000 -0.484 17989530.00 5989530.00
1487881598063 29 0 1 60.000 0.000 inf 4489530.00
1487881598069 30 0 1 60.000 0.000 inf 5989530.00
1487881598076 31 0 1 60.000 0.000 8989530.00 8989530.00
1487881598083 32 0 1 60.000 -0.484 17989530.00 5989530.00
1487881598090 33 0 1 60.000 -0.484 inf 5989530.00
1487881598098 34 0 1 60.000 -0.484 inf 17989530.00
1487881598105 35 0 1 60.000 -0.484 inf 4489530.00
1487881598112 36 0 1 60.000 -0.484 17989530.00 8989530.00
1487881598119 37 0 1 60.000 -0.484 inf inf
1487881598125 38 0 1 60.000 -0.484 inf 5989530.00
1487881598132 39 0 1 60.000 -0.484 inf 17989530.00
1487881598139 40 0 1 60.000 -0.484 17989530.00 8989530.00
1487881598146 41 0 1 60.000 -0.484 inf 17989530.00
1487881598153 42 0 1 60.000 -0.484 inf 17989530.00
1487881598160 43 0 1 60.000 -0.484 17989530.00 5989530.00
1487881598166 44 0 1 60.000 -0.484 17989530.00 4489530.00
1487881598173 45 0 1 60.000 -0.484 17989530.00 8989530.00
1487881598180 46 0 1 60.000 -0.484 inf 8989530.00
1487881598187 47 0 1 60.000 -0.484 17989530.00 17989530.00
1487881598194 48 0 1 60.000 0.000 17989530.00 17989530.00
1487881598200 49 0 1 60.000 -0.484 17989530.00 17989530.00
1487881598207 50 0 1 60.000 -0.484 17989530.00 17989530.00
1487881598214 51 0 1 60.000 -0.484 inf 17989530.00
1487881598221 52 0 1 60.000 -0.484 inf 8989530.00
1487881598227 53 0 1 60.000 -0.484 inf 4489530.00
1487881598234 54 0 1 60.000 0.000 inf inf
1487881598241 55 0 1 60.000 0.000 inf 8989530.00
1487881598248 56 0 1 60.000 -0.484 17989530.00 17989530.00
1487881598254 57 0 1 60.000 -0.484 17989530.00 17989530.00
1487881598261 58 0 1 60.000 -0.484 inf 5989530.00
1487881598268 59 0 1 60.000 0.000 inf inf
1487881598275 60 0 1 60.000 0.000 17989530.00 5989530.00
1487881598281 61 0 1 60.000 0.000 inf 2989530.00
1487881598288 62 0 1 60.000 -0.484 8989530.00 inf
1487881598295 63 0 1 60.000 -0.484 17989530.00 5989530.00
1487881598302 64 0 1 60.000 -0.484 17989530.00 5989530.00
1487881598308 65 0 1 60.000 0.000 8989530.00 4489530.00
1487881598315 66 0 1 60.000 -0.484 inf 17989530.00
1487881598322 67 0 1 60.000 0.000 inf 4489530.00
1487881598329 68 0 1 60.000 -0.484 17989530.00 8989530.00
1487881598335 69 0 1 60.000 -0.484 inf 17989530.00
1487881598342 70 0 1 60.000 0.000 17989530.00 8989530.00
1487881598349 71 0 1 60.000 -0.484 17989530.00 8989530.00
1487881598356 72 0 1 60.000 -0.484 inf inf
1487881598362 73 0 1 60.000 0.000 inf 5989530.00
1487881598369 74 0 1 60.000 -0.484 17989530.00 4489530.00
1487881598376 75 0 1 60.000 -0.484 17989530.00 8989530.00
1487881598383 76 0 1 60.000 -0.484 17989530.00 inf
1487881598390 77 0 1 60.000 0.000 inf 3589530.00
1487881598397 78 0 1 60.000 -0.484 17989530.00 inf
1487881598403 79 0 1 60.000 -0.484 17989530.00 17989530.00
1487881598410 80 0 1 60.000 -0.484 17989530.00 inf
1487881598417 81 0 1 60.000 -0.484 3589530.00 8989530.00
1487881598424 82 0 1 60.000 -0.484 17989530.00 5989530.00
1487881598430 83 0 1 60.000 -0.484 17989530.00 inf
1487881598437 84 0 1 60.000 -0.484 inf 8989530.00
1487881598444 85 0 1 60.000 0.000 inf 5989530.00
1487881598451 86 0 1 60.000 -0.484 inf inf
1487881598457 87 0 1 60.000 -0.484 inf 17989530.00
1487881598464 88 0 1 60.000 -0.484 inf inf
1487881598471 89 0 1 60.000 -0.484 inf 8989530.00
1487881598478 90 0 1 60.000 -0.484 inf 8989530.00
1487881598484 91 0 1 60.000 -0.484 inf 5989530.00
1487881598491 92 0 1 60.000 -0.484 inf 17989530.00
1487881598498 93 0 1 60.000 -0.484 inf 8989530.00
1487881598505 94 0 1 60.000 -0.484 17989530.00 5989530.00
1487881598511 95 0 1 60.000 -0.484 inf 17989530.00
1487881598518 96 0 1 60.000 -0.484 inf 17989530.00
1487881598525 97 0 1 60.000 0.000 inf 8989530.00
1487881598532 98 0 1 60.000 -0.484 inf inf
1487881598539 99 0 1 60.000 -0.484 17989530.00 inf
1487881598545 100 0 1 60.000 -0.484 8989530.00 inf
1487881598552 101 0 1 60.000 -0.484 inf 17989530.00
1487881598559 102 0 1 60.000 -0.484 17989530.00 17989530.00
1487881598566 103 0 1 60.000 -0.484 17989530.00 5989530.00
1487881598573 104 0 1 60.000 -0.484 17989530.00 17989530.00
1487881598580 105 0 1 60.000 -0.484 5989530.00 5989530.00
1487881598586 106 0 1 60.000 0.000 inf 17989530.00
1487881598593 107 0 1 60.000 -0.484 17989530.00 5989530.00
1487881598600 108 0 1 60.000 -0.484 inf 4489530.00
1487881598607 109 0 1 60.000 0.000 inf 8989530.00
1487881598613 110 0 1 60.000 -0.484 inf 5989530.00
1487881598620 111 0 1 60.000 -0.484 inf 8989530.00
1487881598627 112 0 1 60.000 -0.484 inf 5989530.00
1487881598634 113 0 1 60.000 -0.484 inf 8989530.00
1487881598640 114 0 1 60.000 0.000 17989530.00 inf
1487881598647 115 0 2 60.000 -0.484 17989530.00 inf
1487881598654 116 0 2 60.000 -0.484 inf 17989530.00
1487881598661 117 0 2 60.000 -0.484 inf 17989530.00
1487881598667 118 0 2 60.000 0.000 inf 5989530.00
1487881598674 119 0 2 60.000 -0.484 17989530.00 17989530.00
1487881598681 120 0 2 60.000 -0.484 17989530.00 5989530.00
1487881598688 121 0 2 60.000 -0.484 inf 8989530.00
1487881598694 122 0 2 60.000 -0.484 inf 17989530.00
1487881598701 123 0 2 60.000 -0.484 inf 8989530.00
1487881598708 124 0 2 60.000 -0.484 inf 8989530.00
1487881598715 125 0 2 60.000 -0.484 17989530.00 4489530.00
1487881598722 126 0 2 60.000 -0.484 inf 5989530.00
1487881598728 127 0 2 60.000 -0.484 inf 5989530.00
1487881598735 128 0 2 60.000 -0.484 17989530.00 inf
1487881598742 129 0 2 60.000 0.000 inf 17989530.00
1487881598749 130 0 2 60.000 -0.484 inf 5989530.00
1487881598755 131 0 2 60.000 -0.484 17989530.00 inf
1487881598762 132 0 2 60.000 -0.484 17989530.00 4489530.00
1487881598769 133 0 2 60.000 0.000 inf 8989530.00
1487881598776 134 0 2 60.000 -0.484 inf 8989530.00
1487881598782 135 0 2 60.000 -0.484 17989530.00 17989530.00
1487881598789 136 0 2 60.000 -0.484 inf 17989530.00
1487881598796 137 0 2 60.000 -0.484 inf 4489530.00
1487881598803 138 0 2 60.000 -0.484 inf 4489530.00
1487881598809 139 0 2 60.000 -0.484 17989530.00 inf
1487881598816 140 0 2 60.000 -0.484 5989530.00 17989530.00
1487881598823 141 0 2 60.000 0.000 17989530.00 17989530.00
1487881598830 142 0 2 60.000 0.000 inf 5989530.00
1487881598836 143 0 2 60.000 0.000 inf inf
1487881598843 144 0 2 60.000 -0.484 17989530.00 5989530.00
1487881598850 145 0 2 60.000 0.000 inf inf
1487881598857 146 0 2 60.000 -0.484 inf 5989530.00
1487881598863 147 0 2 60.000 0.000 17989530.00 17989530.00
1487881598870 148 0 2 60.000 -0.484 17989530.00 inf
1487881598877 149 0 2 60.000 0.000 17989530.00 5989530.00
