Serial_number: -1717986918 
Time Data_Count Cycle State Desired_force_(psi) Measured_force_(psi) Toe_sensor Heel_Sensor
1484939571532 0 0 0 196.000 -0.484 17989530.00 5989530.00
1484939571590 1 0 1 196.000 -0.969 17989530.00 5989530.00
1484939571609 2 0 1 196.000 -0.484 17989530.00 5989530.00
1484939571633 3 0 1 196.000 -0.484 17989530.00 5989530.00
1484939571649 4 0 1 196.000 -0.484 17989530.00 5989530.00
1484939571664 5 0 1 196.000 -0.969 17989530.00 4489530.00
1484939571675 6 0 1 196.000 -0.484 17989530.00 5989530.00
1484939571683 7 0 1 196.000 -0.969 17989530.00 5989530.00
1484939571691 8 0 1 196.000 -0.484 inf 4489530.00
1484939571699 9 0 1 196.000 -0.969 inf 8989530.00
1484939571707 10 0 1 196.000 -0.969 17989530.00 inf
1484939571715 11 0 1 196.000 -0.484 17989530.00 5989530.00
1484939571722 12 0 1 196.000 -0.484 17989530.00 5989530.00
1484939571730 13 0 1 196.000 -0.969 17989530.00 5989530.00
1484939571738 14 0 1 196.000 -0.484 8989530.00 17989530.00
1484939571746 15 0 1 196.000 -0.484 17989530.00 8989530.00
1484939571754 16 0 1 196.000 -0.484 8989530.00 5989530.00
1484939571762 17 0 1 196.000 -0.484 17989530.00 4489530.00
1484939571770 18 0 1 196.000 -0.484 inf 8989530.00
1484939571778 19 0 1 196.000 -0.484 17989530.00 8989530.00
1484939571785 20 0 1 196.000 -0.484 17989530.00 5989530.00
1484939571793 21 0 1 196.000 -0.969 17989530.00 5989530.00
1484939571801 22 0 1 196.000 -0.484 inf 5989530.00
1484939571809 23 0 1 196.000 -0.484 inf inf
1484939571817 24 0 1 196.000 -0.484 inf 17989530.00
1484939571825 25 0 1 196.000 -0.969 17989530.00 8989530.00
1484939571832 26 0 1 196.000 -0.484 17989530.00 8989530.00
1484939571840 27 0 1 196.000 -0.484 inf inf
1484939571851 28 0 1 196.000 -0.484 17989530.00 8989530.00
1484939571857 29 0 1 196.000 -0.969 17989530.00 4489530.00
1484939571864 30 0 1 196.000 -0.484 inf 5989530.00
1484939571871 31 0 1 196.000 -0.969 17989530.00 17989530.00
1484939571878 32 0 1 196.000 -0.484 17989530.00 8989530.00
1484939571884 33 0 1 196.000 -0.484 17989530.00 8989530.00
1484939571891 34 0 1 196.000 -0.969 17989530.00 3589530.00
1484939571898 35 0 1 196.000 -0.484 17989530.00 inf
1484939571905 36 0 1 196.000 -0.969 17989530.00 8989530.00
1484939571912 37 0 1 196.000 -0.484 17989530.00 inf
1484939571919 38 0 1 196.000 -0.969 17989530.00 inf
1484939571925 39 0 1 196.000 -0.484 17989530.00 5989530.00
1484939571932 40 0 1 196.000 -0.484 17989530.00 4489530.00
1484939571939 41 0 1 196.000 -0.969 inf 4489530.00
1484939571946 42 0 1 196.000 -0.484 17989530.00 4489530.00
1484939571952 43 0 1 196.000 -1.453 17989530.00 3589530.00
1484939571959 44 0 1 196.000 -0.484 17989530.00 8989530.00
1484939571966 45 0 1 196.000 -0.969 17989530.00 4489530.00
1484939571973 46 0 1 196.000 -0.969 17989530.00 17989530.00
1484939571979 47 0 1 196.000 -0.969 17989530.00 5989530.00
1484939571986 48 0 1 196.000 -0.969 inf 8989530.00
1484939571993 49 0 1 196.000 -0.484 8989530.00 8989530.00
1484939572000 50 0 1 196.000 -0.484 17989530.00 8989530.00
1484939572006 51 0 1 196.000 -0.484 17989530.00 8989530.00
1484939572013 52 0 1 196.000 -0.969 17989530.00 5989530.00
1484939572020 53 0 1 196.000 -0.969 inf inf
1484939572026 54 0 1 196.000 -0.969 17989530.00 3589530.00
1484939572033 55 0 1 196.000 -0.969 inf 8989530.00
1484939572040 56 0 1 196.000 -0.484 17989530.00 4489530.00
1484939572047 57 0 1 196.000 -0.484 inf 8989530.00
1484939572054 58 0 1 196.000 -0.484 17989530.00 5989530.00
1484939572060 59 0 1 196.000 -0.484 8989530.00 8989530.00
1484939572067 60 0 1 196.000 -0.969 17989530.00 8989530.00
1484939572074 61 0 2 196.000 -0.484 17989530.00 5989530.00
1484939572080 62 0 2 196.000 -0.484 17989530.00 17989530.00
1484939572087 63 0 2 196.000 -0.484 17989530.00 4489530.00
1484939572094 64 0 2 196.000 -0.969 17989530.00 8989530.00
1484939572101 65 0 2 196.000 -0.484 17989530.00 5989530.00
1484939572108 66 0 2 196.000 -0.484 17989530.00 5989530.00
1484939572114 67 0 2 196.000 -0.969 17989530.00 17989530.00
1484939572121 68 0 2 196.000 -0.969 8989530.00 4489530.00
1484939572128 69 0 2 196.000 -0.969 inf 8989530.00
