Serial_number: 2 
Time Data_Count Cycle State Desired_force_(psi) Measured_force_(psi) Toe_sensor Heel_Sensor
1487883476261 0 0 0 60.000 0.484 17989530.00 inf
1487883476312 1 0 1 60.000 0.000 8989530.00 2560958.57
1487883476332 2 0 1 60.000 0.000 17989530.00 17989530.00
1487883476358 3 0 1 60.000 0.000 17989530.00 5989530.00
1487883476394 4 0 1 60.000 0.000 17989530.00 5989530.00
1487883476425 5 0 1 60.000 0.000 17989530.00 4489530.00
1487883476454 6 0 1 60.000 0.000 17989530.00 3589530.00
1487883476467 7 0 1 60.000 0.000 8989530.00 inf
1487883476481 8 0 1 60.000 0.000 17989530.00 5989530.00
1487883476492 9 0 1 60.000 0.000 inf 4489530.00
1487883476506 10 0 1 60.000 0.000 17989530.00 2989530.00
1487883476516 11 0 1 60.000 0.484 inf 17989530.00
1487883476532 12 0 1 60.000 0.000 17989530.00 5989530.00
1487883476542 13 0 1 60.000 0.000 17989530.00 4489530.00
1487883476553 14 0 1 60.000 0.000 17989530.00 17989530.00
1487883476568 15 0 1 60.000 0.000 8989530.00 8989530.00
1487883476577 16 0 1 60.000 0.000 17989530.00 4489530.00
1487883476593 17 0 1 60.000 -0.484 8989530.00 4489530.00
1487883476600 18 0 1 60.000 0.000 8989530.00 4489530.00
1487883476606 19 0 1 60.000 0.484 8989530.00 5989530.00
1487883476613 20 0 1 60.000 0.484 17989530.00 8989530.00
1487883476620 21 0 1 60.000 0.000 8989530.00 8989530.00
1487883476627 22 0 1 60.000 0.000 17989530.00 4489530.00
1487883476634 23 0 1 60.000 0.484 8989530.00 inf
1487883476640 24 0 1 60.000 0.484 17989530.00 5989530.00
1487883476647 25 0 1 60.000 0.000 17989530.00 17989530.00
1487883476654 26 0 1 60.000 0.000 17989530.00 17989530.00
1487883476661 27 0 1 60.000 0.000 17989530.00 17989530.00
1487883476667 28 0 1 60.000 0.000 17989530.00 5989530.00
1487883476674 29 0 1 60.000 0.000 17989530.00 5989530.00
1487883476681 30 0 1 60.000 0.000 8989530.00 17989530.00
1487883476688 31 0 1 60.000 0.000 17989530.00 5989530.00
1487883476694 32 0 1 60.000 0.000 17989530.00 4489530.00
1487883476701 33 0 1 60.000 0.484 17989530.00 4489530.00
1487883476708 34 0 1 60.000 0.000 17989530.00 5989530.00
1487883476715 35 0 1 60.000 0.000 8989530.00 4489530.00
1487883476721 36 0 1 60.000 0.000 17989530.00 4489530.00
1487883476728 37 0 1 60.000 0.000 17989530.00 4489530.00
1487883476735 38 0 1 60.000 0.000 inf 4489530.00
1487883476742 39 0 1 60.000 0.000 17989530.00 8989530.00
1487883476748 40 0 1 60.000 0.000 17989530.00 5989530.00
1487883476755 41 0 1 60.000 0.484 8989530.00 17989530.00
1487883476762 42 0 1 60.000 0.000 8989530.00 3589530.00
1487883476769 43 0 1 60.000 0.000 17989530.00 inf
1487883476775 44 0 1 60.000 0.000 17989530.00 5989530.00
1487883476789 45 0 1 60.000 0.000 17989530.00 3589530.00
1487883476801 46 0 1 60.000 0.000 17989530.00 5989530.00
1487883476813 47 0 1 60.000 0.000 17989530.00 5989530.00
1487883476820 48 0 1 60.000 0.000 8989530.00 17989530.00
1487883476827 49 0 1 60.000 -0.484 17989530.00 5989530.00
1487883476834 50 0 1 60.000 0.000 17989530.00 8989530.00
1487883476840 51 0 1 60.000 0.000 17989530.00 5989530.00
1487883476858 52 0 1 60.000 0.000 17989530.00 5989530.00
1487883476872 53 0 1 60.000 0.000 17989530.00 inf
1487883476885 54 0 1 60.000 0.000 17989530.00 3589530.00
1487883476899 55 0 1 60.000 0.000 17989530.00 4489530.00
1487883476912 56 0 1 60.000 0.000 17989530.00 4489530.00
1487883476924 57 0 1 60.000 0.000 8989530.00 inf
1487883476931 58 0 1 60.000 0.000 8989530.00 8989530.00
1487883476938 59 0 1 60.000 0.000 inf 8989530.00
1487883476945 60 0 1 60.000 0.000 17989530.00 5989530.00
