Serial_number: -1717986918 
Time Data_Count Cycle State Desired_force_(psi) Measured_force_(psi) Toe_sensor Heel_Sensor
1447361731035 0 0 0 196.000 0.000 0.00 0.00
1447361731118 1 0 1 196.000 0.000 0.00 0.00
1447361731181 2 0 1 196.000 0.000 0.00 0.00
1447361731241 3 0 1 196.000 0.000 0.00 0.00
1447361731326 4 0 1 196.000 0.000 0.00 0.00
1447361731388 5 0 1 196.000 0.000 0.00 0.00
1447361731452 6 0 1 196.000 0.000 0.00 0.00
1447361731514 7 0 1 196.000 0.000 0.00 0.00
1447361731576 8 0 1 196.000 0.000 0.00 0.00
1447361731638 9 0 2 196.000 0.000 0.00 0.00
1447361731700 10 0 2 196.000 0.000 0.00 0.00
1447361731762 11 0 2 196.000 0.000 0.00 0.00
1447361731824 12 0 2 196.000 0.000 0.00 0.00
1447361731887 13 0 2 196.000 0.000 0.00 0.00
1447361731949 14 0 2 196.000 0.000 0.00 0.00
1447361732011 15 0 2 196.000 0.000 0.00 0.00
1447361732073 16 0 2 196.000 0.000 0.00 0.00
1447361732135 17 1 2 196.000 0.000 0.00 0.00
1447361732197 18 1 1 196.000 0.000 0.00 0.00
1447361732259 19 1 1 196.000 0.000 0.00 0.00
1447361732321 20 1 1 196.000 0.000 0.00 0.00
1447361732383 21 1 1 196.000 0.000 0.00 0.00
1447361732444 22 1 1 196.000 0.000 0.00 0.00
1447361732507 23 1 1 196.000 0.000 0.00 0.00
1447361732569 24 1 1 196.000 0.000 0.00 0.00
1447361732631 25 1 1 196.000 0.000 0.00 0.00
1447361732692 26 1 1 196.000 0.000 0.00 0.00
1447361732754 27 1 2 196.000 0.000 0.00 0.00
1447361732816 28 1 2 196.000 0.000 0.00 0.00
1447361732878 29 1 2 196.000 0.000 0.00 0.00
1447361732940 30 1 2 196.000 0.000 0.00 0.00
1447361733002 31 1 2 196.000 0.000 0.00 0.00
1447361733064 32 1 2 196.000 0.000 0.00 0.00
1447361733127 33 1 2 196.000 0.000 0.00 0.00
1447361733189 34 1 2 196.000 0.000 0.00 0.00
1447361733251 35 2 2 196.000 0.000 0.00 0.00
1447361733313 36 2 1 196.000 0.000 0.00 0.00
1447361733375 37 2 1 196.000 0.000 0.00 0.00
1447361733439 38 2 1 196.000 0.000 0.00 0.00
1447361733501 39 2 1 196.000 0.000 0.00 0.00
1447361733563 40 2 1 196.000 0.000 0.00 0.00
1447361733625 41 2 1 196.000 0.000 0.00 0.00
1447361733687 42 2 1 196.000 0.000 0.00 0.00
1447361733753 43 2 1 196.000 0.000 0.00 0.00
1447361733815 44 2 2 196.000 0.000 0.00 0.00
1447361733877 45 2 2 196.000 0.000 0.00 0.00
1447361733939 46 2 2 196.000 0.000 0.00 0.00
1447361734001 47 2 2 196.000 0.000 0.00 0.00
1447361734063 48 2 2 196.000 0.000 0.00 0.00
1447361734125 49 2 2 196.000 0.000 0.00 0.00
1447361734187 50 2 2 196.000 0.000 0.00 0.00
1447361734249 51 2 2 196.000 0.000 0.00 0.00
1447361734311 52 3 2 196.000 0.000 0.00 0.00
1447361734373 53 3 1 196.000 0.000 0.00 0.00
1447361734435 54 3 1 196.000 0.000 0.00 0.00
1447361734497 55 3 1 196.000 0.000 0.00 0.00
1447361734559 56 3 1 196.000 0.000 0.00 0.00
1447361734623 57 3 1 196.000 0.000 0.00 0.00
1447361734685 58 3 1 196.000 0.000 0.00 0.00
1447361734748 59 3 1 196.000 0.000 0.00 0.00
1447361734810 60 3 1 196.000 0.000 0.00 0.00
1447361734872 61 3 1 196.000 0.000 0.00 0.00
1447361734935 62 3 2 196.000 0.000 0.00 0.00
1447361734997 63 3 2 196.000 0.000 0.00 0.00
1447361735060 64 3 2 196.000 0.000 0.00 0.00
1447361735124 65 3 2 196.000 0.000 0.00 0.00
1447361735186 66 3 2 196.000 0.000 0.00 0.00
1447361735248 67 3 2 196.000 0.000 0.00 0.00
1447361735310 68 3 2 196.000 0.000 0.00 0.00
1447361735372 69 4 2 196.000 0.000 0.00 0.00
1447361735434 70 4 1 196.000 0.000 0.00 0.00
1447361735496 71 4 1 196.000 0.000 0.00 0.00
1447361735558 72 4 1 196.000 0.000 0.00 0.00
1447361735620 73 4 1 196.000 0.000 0.00 0.00
1447361735682 74 4 1 196.000 0.000 0.00 0.00
1447361735744 75 4 1 196.000 0.000 0.00 0.00
1447361735806 76 4 1 196.000 0.000 0.00 0.00
1447361735868 77 4 1 196.000 0.000 0.00 0.00
1447361735931 78 4 1 196.000 0.000 0.00 0.00
1447361735995 79 4 2 196.000 0.000 0.00 0.00
1447361736058 80 4 2 196.000 0.000 0.00 0.00
1447361736121 81 4 2 196.000 0.000 0.00 0.00
1447361736183 82 4 2 196.000 0.000 0.00 0.00
1447361736245 83 4 2 196.000 0.000 0.00 0.00
1447361736310 84 4 2 196.000 0.000 0.00 0.00
1447361736372 85 4 2 196.000 0.000 0.00 0.00
1447361736434 86 5 2 196.000 0.000 0.00 0.00
1447361736496 87 5 1 196.000 0.000 0.00 0.00
1447361736558 88 5 1 196.0
