Serial_number: 360 
Time Data_Count Cycle State Desired_force_(psi) Measured_force_(psi) Toe_sensor Heel_Sensor
1484939813527 0 0 0 196.000 -0.484 17989530.00 8989530.00
1484939813569 1 0 1 196.000 -0.484 inf 5989530.00
1484939813582 2 0 1 196.000 -0.484 17989530.00 5989530.00
1484939813604 3 0 1 196.000 -0.484 17989530.00 4489530.00
1484939813619 4 0 1 196.000 -0.484 17989530.00 inf
1484939813629 5 0 1 196.000 -0.484 17989530.00 8989530.00
1484939813637 6 0 1 196.000 -0.969 17989530.00 17989530.00
1484939813645 7 0 1 196.000 -0.969 8989530.00 5989530.00
1484939813654 8 0 1 196.000 -0.484 17989530.00 8989530.00
1484939813662 9 0 1 196.000 -0.969 inf 5989530.00
1484939813670 10 0 1 196.000 -0.484 17989530.00 4489530.00
1484939813677 11 0 1 196.000 -0.484 17989530.00 5989530.00
1484939813685 12 0 1 196.000 -0.484 8989530.00 5989530.00
1484939813693 13 0 1 196.000 -0.484 17989530.00 5989530.00
1484939813701 14 0 1 196.000 -0.484 inf 17989530.00
1484939813709 15 0 1 196.000 -0.484 17989530.00 5989530.00
1484939813717 16 0 1 196.000 -0.484 17989530.00 8989530.00
1484939813725 17 0 1 196.000 -0.484 17989530.00 17989530.00
1484939813733 18 0 1 196.000 -0.484 17989530.00 4489530.00
1484939813741 19 0 1 196.000 -0.969 17989530.00 5989530.00
1484939813748 20 0 1 196.000 -0.969 inf 5989530.00
1484939813757 21 0 1 196.000 -0.484 17989530.00 4489530.00
1484939813765 22 0 1 196.000 -0.969 17989530.00 5989530.00
1484939813773 23 0 1 196.000 -0.484 inf 4489530.00
1484939813780 24 0 1 196.000 -0.969 8989530.00 5989530.00
1484939813788 25 0 1 196.000 -0.484 8989530.00 4489530.00
1484939813796 26 0 1 196.000 -0.969 17989530.00 3589530.00
1484939813804 27 0 1 196.000 -0.484 17989530.00 5989530.00
1484939813811 28 0 1 196.000 -0.484 17989530.00 5989530.00
1484939813822 29 0 1 196.000 -0.484 inf inf
1484939813829 30 0 1 196.000 -0.969 17989530.00 inf
1484939813836 31 0 1 196.000 -0.484 17989530.00 5989530.00
1484939813843 32 0 1 196.000 -0.484 5989530.00 4489530.00
1484939813850 33 0 1 196.000 -0.484 17989530.00 8989530.00
1484939813856 34 0 1 196.000 -0.969 17989530.00 8989530.00
1484939813863 35 0 1 196.000 -0.969 17989530.00 5989530.00
1484939813870 36 0 1 196.000 -0.969 inf 17989530.00
1484939813877 37 0 1 196.000 -0.969 17989530.00 4489530.00
1484939813883 38 0 1 196.000 -0.484 17989530.00 5989530.00
1484939813890 39 0 1 196.000 -0.484 17989530.00 5989530.00
1484939813897 40 0 1 196.000 -0.969 17989530.00 2560958.57
1484939813904 41 0 1 196.000 -0.484 inf 4489530.00
1484939813910 42 0 1 196.000 -0.484 17989530.00 5989530.00
1484939813917 43 0 1 196.000 -0.969 17989530.00 5989530.00
1484939813924 44 0 1 196.000 -0.969 17989530.00 2989530.00
1484939813931 45 0 1 196.000 -0.969 inf 4489530.00
1484939813938 46 0 1 196.000 -0.484 17989530.00 5989530.00
1484939813944 47 0 1 196.000 -0.969 17989530.00 inf
1484939813951 48 0 1 196.000 -0.484 5989530.00 4489530.00
1484939813958 49 0 1 196.000 -0.484 17989530.00 5989530.00
1484939813965 50 0 1 196.000 -0.484 17989530.00 2989530.00
1484939813971 51 0 1 196.000 -0.969 17989530.00 5989530.00
1484939813978 52 0 1 196.000 -0.484 17989530.00 4489530.00
1484939813985 53 0 1 196.000 -0.484 17989530.00 5989530.00
1484939813992 54 0 1 196.000 -0.484 17989530.00 8989530.00
1484939813998 55 0 1 196.000 -0.484 17989530.00 5989530.00
1484939814005 56 0 1 196.000 -0.484 17989530.00 5989530.00
1484939814012 57 0 1 196.000 -0.969 17989530.00 5989530.00
1484939814019 58 0 1 196.000 -0.969 17989530.00 17989530.00
1484939814025 59 0 1 196.000 -0.969 17989530.00 inf
1484939814032 60 0 1 196.000 -0.484 17989530.00 5989530.00
1484939814039 61 0 1 196.000 -0.969 17989530.00 8989530.00
1484939814046 62 0 1 196.000 -0.484 8989530.00 17989530.00
1484939814052 63 0 1 196.000 -0.484 17989530.00 17989530.00
