Time	Data_Count	Cycle	State	Desired_force_(psi)	Measured_force_(psi)	Toe_sensor	Heel_Sensor
1484935813150	0	0	0	196	0	29265.1	40666.36
1484935813186	1	0	1	196	0	29177.58	40666.36
1484935813196	2	0	1	196	0	29265.1	40666.36
1484935813209	3	0	1	196	0	29265.1	40666.36
1484935813226	4	0	1	196	0	29265.1	40521.5
1484935813239	5	0	1	196	0	29265.1	40666.36
1484935813255	6	0	1	196	0	29265.1	40521.5
1484935813270	7	0	1	196	-0.484	29265.1	40521.5
1484935813281	8	0	1	196	-0.968	29798.46	56196.67
1484935813292	9	0	1	196	-0.484	72479.31	408134.65
1484935813307	10	0	1	196	-0.484	111151.62	356876.94
1484935813321	11	0	1	196	-0.484	142072.37	418101.43
1484935813332	12	0	1	196	-0.484	157754.3	610219.66
1484935813340	13	0	1	196	-0.968	173203.47	709530
1484935813351	14	0	1	196	-0.968	189530	846672.86
1484935813356	15	0	1	196	-0.484	201294.71	1048353.53
1484935813373	16	0	1	196	-0.484	214530	1114530
1484935813381	17	0	1	196	-0.968	217378.1	1114530
1484935813389	18	0	1	196	-0.968	226372.11	1374145.38
1484935813394	19	0	1	196	-0.968	223296.23	1048353.53
1484935813397	20	0	1	196	-0.968	226372.11	1189530
1484935813407	21	0	1	196	-0.968	232773.24	1275244.29
1484935813413	22	0	1	196	-0.484	232773.24	1275244.29
1484935813424	23	0	1	196	-0.968	243051.13	1275244.29
1484935813428	24	0	1	196	-0.968	239530	1489530
1484935813432	25	0	1	196	-0.484	239530	1374145.38
1484935813436	26	0	1	196	-0.968	239530	1489530
1484935813439	27	0	1	196	-0.484	243051.13	1789530
1484935813443	28	0	1	196	-0.484	239530	1374145.38
1484935813447	29	0	1	196	-0.484	246672.86	1374145.38
1484935813458	30	0	1	196	-0.484	246672.86	1489530
1484935813462	31	0	1	196	-0.968	243051.13	1275244.29
1484935813466	32	0	1	196	-0.968	250399.57	1489530
1484935813477	33	0	1	196	-0.968	243051.13	1625893.64
1484935813481	34	0	1	196	-0.968	246672.86	1374145.38
1484935813491	35	0	1	196	-0.968	243051.13	1275244.29
1484935813496	36	0	1	196	-0.484	243051.13	1489530
1484935813500	37	0	1	196	-0.968	246672.86	1374145.38
1484935813504	38	0	1	196	-0.968	239530	1489530
1484935813507	39	0	1	196	-0.484	246672.86	1374145.38
1484935813511	40	0	1	196	-0.484	254235.88	1275244.29
1484935813515	41	0	1	196	-0.484	246672.86	1275244.29
1484935813526	42	0	1	196	-0.484	246672.86	1374145.38
1484935813530	43	0	1	196	-0.484	250399.57	1489530
1484935813534	44	0	1	196	-0.484	250399.57	1489530
1484935813544	45	0	1	196	-0.484	243051.13	1275244.29
1484935813549	46	0	1	196	-0.484	246672.86	1489530
1484935813553	47	0	1	196	-0.484	250399.57	1489530
1484935813558	48	0	1	196	-0.484	246672.86	1374145.38
1484935813562	49	0	1	196	-0.484	239530	1374145.38
1484935813565	50	0	1	196	-0.484	250399.57	1625893.64
1484935813569	51	0	1	196	-0.968	246672.86	1275244.29
1484935813573	52	0	1	196	-0.484	246672.86	1625893.64
1484935813577	53	0	1	196	-0.484	243051.13	1489530
1484935813581	54	0	1	196	-0.484	246672.86	1625893.64
1484935813585	55	0	1	196	-0.484	246672.86	1489530
1484935813592	56	0	1	196	-0.484	243051.13	1489530
1484935813600	57	0	1	196	-0.968	250399.57	1374145.38
1484935813604	58	0	1	196	-0.968	246672.86	1489530
1484935813615	59	0	1	196	-0.484	250399.57	1489530
1484935813619	60	0	1	196	-0.484	250399.57	1374145.38
1484935813623	61	0	1	196	-0.484	250399.57	1489530
1484935813633	62	0	1	196	-0.484	243051.13	1489530
1484935813637	63	0	1	196	-0.484	254235.88	1489530
1484935813641	64	0	1	196	-0.484	246672.86	1489530
1484935813645	65	0	1	196	-0.484	246672.86	1489530
1484935813649	66	0	1	196	-0.484	250399.57	1489530
1484935813653	67	0	1	196	-0.968	246672.86	1489530
1484935813663	68	0	1	196	-0.484	254235.88	1489530
1484935813668	69	0	1	196	-0.484	250399.57	1625893.64
1484935813671	70	0	1	196	-0.968	250399.57	1489530
1484935813677	71	0	2	196	-0.484	250399.57	1789530
1484935813681	72	0	2	196	-0.484	254235.88	1489530
1484935813685	73	0	2	196	-0.484	254235.88	1489530
1484935813688	74	0	2	196	-0.484	250399.57	1489530
1484935813699	75	0	2	196	-0.484	246672.86	1489530
1484935813703	76	0	2	196	-0.484	250399.57	1489530
1484935813707	77	0	2	196	-0.484	250399.57	1625893.64
1484935813711	78	0	2	196	-0.484	246672.86	1374145.38
1484935813715	79	0	2	196	-0.484	254235.88	1625893.64
1484935813719	80	0	2	196	-0.484	250399.57	1489530
1484935813729	81	0	2	196	-0.968	250399.57	1625893.64
1484935813734	82	0	2	196	-0.968	254235.88	1374145.38
1484935813738	83	0	2	196	-0.484	250399.57	1489530
1484935813745	84	0	2	196	-0.484	254235.88	1489530
1484935813753	85	0	2	196	-0.484	258186.72	1625893.64
1484935813757	86	0	2	196	-0.484	254235.88	1275244.29
1484935813762	87	0	2	196	-0.484	246672.86	1625893.64
1484935813766	88	0	2	196	-0.968	254235.88	1625893.64
1484935813770	89	0	2	196	-0.484	254235.88	1625893.64
1484935813773	90	0	2	196	-0.968	254235.88	1625893.64
1484935813777	91	0	2	196	-0.484	254235.88	1489530
1484935813781	92	0	2	196	-0.484	254235.88	1374145.38
1484935813785	93	0	2	196	-0.484	250399.57	1625893.64
1484935813789	94	0	2	196	-0.484	258186.72	1489530
1484935813799	95	0	2	196	-0.484	254235.88	1625893.64
1484935813803	96	0	2	196	-0.484	262257.27	1489530
1484935813807	97	0	2	196	-0.484	258186.72	1374145.38
1484935813818	98	0	2	196	-0.484	254235.88	1489530
1484935813822	99	0	2	196	-0.968	250399.57	1625893.64
1484935813832	100	0	2	196	-0.484	262257.27	1489530
1484935813836	101	0	2	196	-0.484	258186.72	1374145.38
1484935813840	102	0	2	196	-0.484	254235.88	1489530
1484935813844	103	0	2	196	-0.484	262257.27	1489530
1484935813848	104	0	2	196	-0.484	262257.27	1489530
1484935813852	105	0	2	196	-0.484	258186.72	1489530
1484935813860	106	0	2	196	-0.484	262257.27	1275244.29
1484935813867	107	0	2	196	-0.484	266453.08	1275244.29
1484935813871	108	0	2	196	-0.484	254235.88	1275244.29
