Serial_number: -1717986918 
Time Data_Count Cycle State Desired_force_(psi) Measured_force_(psi) Toe_sensor Heel_Sensor
1484782870032 0 0 0 100.000 0.000 239530.00 846672.86
1484782870083 1 0 1 100.000 0.000 239530.00 846672.86
1484782870109 2 0 1 100.000 0.000 232773.24 846672.86
1484782870135 3 0 1 100.000 0.000 239530.00 846672.86
1484782870160 4 0 1 100.000 0.000 236105.34 807711.82
1484782870181 5 0 1 100.000 0.000 243051.13 846672.86
1484782870190 6 0 1 100.000 0.000 239530.00 846672.86
1484782870201 7 0 1 100.000 0.000 236105.34 807711.82
1484782870209 8 0 1 100.000 0.000 239530.00 846672.86
1484782870220 9 0 1 100.000 0.000 239530.00 846672.86
1484782870232 10 0 1 100.000 0.000 239530.00 807711.82
1484782870240 11 0 1 100.000 0.000 239530.00 846672.86
1484782870255 12 0 1 100.000 0.000 232773.24 807711.82
1484782870269 13 0 1 100.000 0.000 239530.00 846672.86
1484782870277 14 0 1 100.000 0.484 239530.00 846672.86
1484782870285 15 0 1 100.000 0.000 239530.00 846672.86
1484782870298 16 0 1 100.000 0.000 239530.00 807711.82
1484782870308 17 0 1 100.000 0.000 239530.00 846672.86
1484782870322 18 0 1 100.000 0.000 239530.00 772138.70
1484782870333 19 0 1 100.000 0.000 239530.00 846672.86
1484782870343 20 0 1 100.000 0.000 243051.13 846672.86
1484782870351 21 0 1 100.000 0.000 236105.34 807711.82
1484782870365 22 0 1 100.000 0.000 239530.00 846672.86
1484782870374 23 0 1 100.000 0.000 243051.13 846672.86
1484782870382 24 0 1 100.000 0.000 236105.34 846672.86
1484782870397 25 0 1 100.000 0.000 236105.34 846672.86
1484782870407 26 0 1 100.000 0.000 239530.00 807711.82
1484782870417 27 0 1 100.000 0.000 239530.00 889530.00
1484782870425 28 0 1 100.000 0.000 239530.00 846672.86
1484782870440 29 0 1 100.000 0.000 236105.34 846672.86
1484782870447 30 0 1 100.000 0.000 236105.34 846672.86
1484782870460 31 0 1 100.000 0.000 232773.24 846672.86
1484782870480 32 0 1 100.000 0.000 236105.34 807711.82
1484782870489 33 0 1 100.000 0.000 239530.00 846672.86
1484782870498 34 0 1 100.000 0.000 239530.00 846672.86
1484782870517 35 0 1 100.000 0.000 239530.00 846672.86
1484782870537 36 0 1 100.000 0.000 236105.34 807711.82
1484782870559 37 0 1 100.000 0.000 236105.34 807711.82
1484782870570 38 0 1 100.000 0.484 239530.00 846672.86
1484782870584 39 0 1 100.000 0.000 239530.00 846672.86
1484782870597 40 0 1 100.000 0.000 239530.00 846672.86
1484782870605 41 0 1 100.000 0.000 239530.00 846672.86
1484782870613 42 0 1 100.000 0.000 236105.34 807711.82
1484782870621 43 0 1 100.000 0.000 236105.34 846672.86
1484782870632 44 0 1 100.000 0.000 239530.00 846672.86
1484782870645 45 0 1 100.000 0.000 239530.00 846672.86
1484782870654 46 0 1 100.000 0.000 239530.00 807711.82
1484782870666 47 0 1 100.000 0.000 239530.00 889530.00
1484782870679 48 0 1 100.000 0.000 239530.00 807711.82
1484782870689 49 0 1 100.000 0.000 239530.00 846672.86
1484782870697 50 0 1 100.000 0.000 239530.00 846672.86
1484782870705 51 0 1 100.000 0.000 239530.00 846672.86
1484782870718 52 0 1 100.000 0.000 239530.00 807711.82
1484782870729 53 0 1 100.000 0.000 236105.34 846672.86
1484782870740 54 0 1 100.000 0.000 232773.24 846672.86
1484782870749 55 0 1 100.000 0.000 239530.00 846672.86
1484782870761 56 0 1 100.000 0.484 236105.34 846672.86
1484782870769 57 0 1 100.000 0.000 239530.00 846672.86
1484782870777 58 0 1 100.000 0.000 239530.00 846672.86
1484782870790 59 0 1 100.000 0.000 239530.00 846672.86
1484782870798 60 0 1 100.000 0.000 239530.00 807711.82
1484782870809 61 0 1 100.000 0.000 239530.00 846672.86
1484782870821 62 0 1 100.000 0.000 239530.00 772138.70
1484782870835 63 0 1 100.000 0.000 239530.00 807711.82
1484782870848 64 0 1 100.000 0.000 236105.34 807711.82
