Serial_number: -1717986918 
Time Data_Count Cycle State Desired_force_(psi) Measured_force_(psi) Toe_sensor Heel_Sensor
1484939594211 0 0 0 196.000 -0.484 inf 5989530.00
1484939594281 1 0 1 196.000 -0.484 17989530.00 5989530.00
1484939594324 2 0 1 196.000 -0.969 17989530.00 17989530.00
1484939594371 3 0 1 196.000 -0.484 17989530.00 17989530.00
1484939594412 4 0 1 196.000 -0.484 17989530.00 3589530.00
1484939594441 5 0 1 196.000 -0.484 17989530.00 4489530.00
1484939594454 6 0 1 196.000 -0.969 inf 5989530.00
1484939594461 7 0 1 196.000 -0.969 17989530.00 inf
1484939594468 8 0 1 196.000 -0.969 inf 5989530.00
1484939594474 9 0 1 196.000 -0.484 inf 8989530.00
1484939594481 10 0 1 196.000 -0.484 17989530.00 5989530.00
1484939594488 11 0 1 196.000 -0.969 17989530.00 17989530.00
1484939594495 12 0 1 196.000 -0.484 inf 5989530.00
1484939594501 13 0 1 196.000 -0.969 17989530.00 inf
1484939594508 14 0 1 196.000 -0.969 inf 8989530.00
1484939594515 15 0 1 196.000 -0.969 17989530.00 5989530.00
1484939594522 16 0 1 196.000 -0.484 17989530.00 4489530.00
1484939594528 17 0 1 196.000 -0.969 5989530.00 3589530.00
1484939594535 18 0 1 196.000 -0.969 inf 4489530.00
1484939594542 19 0 1 196.000 -0.484 17989530.00 5989530.00
1484939594549 20 0 1 196.000 -0.484 inf 5989530.00
1484939594556 21 0 1 196.000 -0.484 17989530.00 5989530.00
1484939594563 22 0 1 196.000 -0.969 inf 5989530.00
1484939594570 23 0 1 196.000 -0.969 17989530.00 8989530.00
1484939594576 24 0 1 196.000 -0.969 17989530.00 3589530.00
1484939594583 25 0 1 196.000 -0.969 17989530.00 4489530.00
1484939594590 26 0 1 196.000 -0.969 17989530.00 5989530.00
1484939594597 27 0 1 196.000 -0.969 17989530.00 8989530.00
1484939594603 28 0 1 196.000 -0.484 17989530.00 17989530.00
1484939594610 29 0 1 196.000 -0.969 8989530.00 17989530.00
1484939594617 30 0 1 196.000 -0.969 inf 5989530.00
1484939594624 31 0 1 196.000 -0.484 17989530.00 17989530.00
1484939594630 32 0 1 196.000 -0.969 17989530.00 8989530.00
1484939594637 33 0 1 196.000 -0.484 17989530.00 8989530.00
1484939594644 34 0 1 196.000 -0.969 17989530.00 5989530.00
1484939594651 35 0 1 196.000 -0.484 17989530.00 5989530.00
