Serial_number: -1717986918 
Time Data_Count Cycle State Desired_force_(psi) Measured_force_(psi) Toe_sensor Heel_Sensor
1484944593066 0 0 0 196.000 0.000 47971.56 44408.05
1484944593099 1 0 1 196.000 0.000 47782.43 44408.05
1484944593108 2 0 1 196.000 0.000 47222.31 44241.25
1484944593123 3 0 1 196.000 -0.484 47971.56 44575.87
1484944593128 4 0 1 196.000 0.000 47971.56 44408.05
1484944593145 5 0 1 196.000 -0.484 47782.43 46133.77
1484944593155 6 0 1 196.000 -0.484 71721.78 217378.10
1484944593169 7 0 1 196.000 -0.484 138290.33 610219.66
1484944593179 8 0 1 196.000 -0.968 177030.00 807711.82
1484944593184 9 0 1 196.000 -0.968 181019.36 846672.86
1484944593195 10 0 1 196.000 -0.484 194075.45 989530.00
1484944593202 11 0 1 196.000 -0.968 196426.55 1114530.00
1484944593209 12 0 1 196.000 -0.484 201294.71 989530.00
1484944593215 13 0 1 196.000 -0.968 209042.20 1275244.29
1484944593219 14 0 1 196.000 -0.968 217378.10 1189530.00
1484944593228 15 0 1 196.000 -0.968 223296.23 1275244.29
1484944593233 16 0 1 196.000 -0.484 223296.23 1275244.29
1484944593237 17 0 1 196.000 -0.484 223296.23 1189530.00
1484944593240 18 0 1 196.000 -0.968 226372.11 1275244.29
1484944593252 19 0 1 196.000 -0.968 229530.00 1275244.29
1484944593257 20 0 1 196.000 -0.484 229530.00 1275244.29
1484944593265 21 0 1 196.000 -0.484 236105.34 1275244.29
1484944593274 22 0 1 196.000 -0.968 239530.00 1374145.38
1484944593284 23 0 1 196.000 -0.484 239530.00 1374145.38
1484944593290 24 0 1 196.000 -0.968 239530.00 1374145.38
1484944593299 25 0 1 196.000 -0.968 243051.13 1489530.00
1484944593307 26 0 1 196.000 -0.968 246672.86 1489530.00
1484944593317 27 0 1 196.000 -0.968 246672.86 1489530.00
1484944593325 28 0 1 196.000 -0.968 250399.57 1625893.64
1484944593332 29 0 1 196.000 -0.968 239530.00 1625893.64
1484944593342 30 0 1 196.000 -0.968 239530.00 1489530.00
1484944593348 31 0 1 196.000 -0.968 246672.86 1374145.38
1484944593352 32 0 1 196.000 -0.484 246672.86 1374145.38
1484944593355 33 0 1 196.000 -0.968 243051.13 1374145.38
1484944593358 34 0 1 196.000 -0.968 246672.86 1114530.00
1484944593362 35 0 1 196.000 -0.968 243051.13 1489530.00
1484944593365 36 0 1 196.000 -0.484 243051.13 1489530.00
1484944593369 37 0 1 196.000 -0.968 243051.13 1275244.29
1484944593372 38 0 1 196.000 -0.484 243051.13 1489530.00
1484944593375 39 0 1 196.000 -0.968 246672.86 1625893.64
1484944593379 40 0 1 196.000 -0.968 246672.86 1489530.00
1484944593382 41 0 1 196.000 -0.484 243051.13 1489530.00
1484944593386 42 0 1 196.000 -0.968 243051.13 1489530.00
1484944593389 43 0 1 196.000 -0.968 243051.13 1489530.00
1484944593392 44 0 1 196.000 -0.968 243051.13 1489530.00
1484944593396 45 0 1 196.000 -0.968 246672.86 1489530.00
1484944593399 46 0 1 196.000 -0.968 250399.57 1489530.00
1484944593403 47 0 1 196.000 -0.484 243051.13 1625893.64
1484944593406 48 0 1 196.000 -0.968 246672.86 1374145.38
1484944593409 49 0 1 196.000 -0.968 243051.13 1625893.64
1484944593413 50 0 1 196.000 -0.968 239530.00 1489530.00
1484944593416 51 0 1 196.000 -0.484 243051.13 1489530.00
1484944593420 52 0 1 196.000 -0.968 246672.86 1489530.00
1484944593423 53 0 1 196.000 -0.968 246672.86 1625893.64
1484944593426 54 0 1 196.000 -0.968 243051.13 1374145.38
