Serial_number: 0 
Time Data_Count Cycle State Desired_force_(psi) Measured_force_(psi) Toe_sensor Heel_Sensor
1484939834035 0 0 0 196.000 -1.453 17989530.00 inf
1484939834078 1 0 1 196.000 -0.969 17989530.00 8989530.00
1484939834090 2 0 1 196.000 -1.453 17989530.00 5989530.00
1484939834112 3 0 1 196.000 -1.453 8989530.00 4489530.00
1484939834125 4 0 1 196.000 -0.969 17989530.00 4489530.00
1484939834135 5 0 1 196.000 -1.453 8989530.00 4489530.00
1484939834143 6 0 1 196.000 -1.453 8989530.00 8989530.00
1484939834151 7 0 1 196.000 -0.969 17989530.00 8989530.00
1484939834159 8 0 1 196.000 -1.453 17989530.00 5989530.00
1484939834170 9 0 1 196.000 -0.969 8989530.00 17989530.00
1484939834181 10 0 1 196.000 -0.969 8989530.00 5989530.00
1484939834201 11 0 1 196.000 -1.453 17989530.00 4489530.00
1484939834219 12 0 1 196.000 -1.453 17989530.00 3589530.00
1484939834237 13 0 1 196.000 -0.969 17989530.00 5989530.00
1484939834287 14 0 1 196.000 -0.969 17989530.00 inf
1484939834318 15 0 1 196.000 -0.969 inf 8989530.00
1484939834371 16 0 1 196.000 -0.969 17989530.00 8989530.00
1484939834417 17 0 1 196.000 -1.453 8989530.00 5989530.00
1484939834444 18 0 1 196.000 -0.969 17989530.00 inf
1484939834460 19 0 1 196.000 -0.969 17989530.00 4489530.00
1484939834475 20 0 1 196.000 -0.969 17989530.00 5989530.00
1484939834491 21 0 1 196.000 -1.453 17989530.00 inf
1484939834508 22 0 1 196.000 -0.969 8989530.00 5989530.00
1484939834515 23 0 1 196.000 -0.969 17989530.00 5989530.00
1484939834521 24 0 1 196.000 -0.969 17989530.00 17989530.00
1484939834530 25 0 1 196.000 -1.453 17989530.00 5989530.00
1484939834538 26 0 1 196.000 -1.453 8989530.00 4489530.00
1484939834546 27 0 1 196.000 -1.453 17989530.00 8989530.00
1484939834554 28 0 1 196.000 -1.453 17989530.00 17989530.00
1484939834561 29 0 1 196.000 -1.453 17989530.00 inf
1484939834567 30 0 1 196.000 -0.969 17989530.00 8989530.00
1484939834574 31 0 1 196.000 -0.969 17989530.00 17989530.00
1484939834581 32 0 1 196.000 -1.453 inf 5989530.00
1484939834588 33 0 1 196.000 -0.969 8989530.00 5989530.00
1484939834596 34 0 1 196.000 -0.969 8989530.00 8989530.00
1484939834603 35 0 1 196.000 -1.453 17989530.00 17989530.00
1484939834609 36 0 1 196.000 -0.969 8989530.00 8989530.00
1484939834616 37 0 1 196.000 -1.453 17989530.00 inf
1484939834624 38 0 1 196.000 -0.969 inf 4489530.00
1484939834631 39 0 1 196.000 -0.969 17989530.00 3589530.00
1484939834638 40 0 1 196.000 -0.969 17989530.00 inf
1484939834645 41 0 1 196.000 -1.453 inf 3589530.00
1484939834651 42 0 1 196.000 -0.969 17989530.00 8989530.00
1484939834658 43 0 1 196.000 -0.969 8989530.00 5989530.00
1484939834665 44 0 1 196.000 -0.969 inf 5989530.00
1484939834672 45 0 1 196.000 -0.969 17989530.00 5989530.00
1484939834687 46 0 1 196.000 -0.969 inf 5989530.00
1484939834703 47 0 1 196.000 -1.453 17989530.00 5989530.00
1484939834710 48 0 1 196.000 -1.453 inf 4489530.00
1484939834717 49 0 1 196.000 -0.969 inf 4489530.00
1484939834724 50 0 1 196.000 -1.453 17989530.00 5989530.00
1484939834731 51 0 1 196.000 -1.453 17989530.00 8989530.00
1484939834738 52 0 1 196.000 -1.453 17989530.00 5989530.00
1484939834746 53 0 1 196.000 -0.969 17989530.00 5989530.00
1484939834752 54 0 1 196.000 -1.453 17989530.00 4489530.00
1484939834760 55 0 1 196.000 -1.453 17989530.00 inf
1484939834767 56 0 1 196.000 -1.453 17989530.00 4489530.00
1484939834773 57 0 1 196.000 -0.969 inf 4489530.00
1484939834780 58 0 1 196.000 -0.969 inf 8989530.00
1484939834787 59 0 1 196.000 -1.453 inf 3589530.00
1484939834795 60 0 1 196.000 -0.969 17989530.00 17989530.00
1484939834802 61 0 1 196.000 -1.453 17989530.00 4489530.00
1484939834809 62 0 1 196.000 -1.453 17989530.00 5989530.00
1484939834816 63 0 1 196.000 -1.453 17989530.00 8989530.00
1484939834822 64 0 1 196.000 -1.453 inf 5989530.00
1484939834829 65 0 1 196.000 -1.453 17989530.00 5989530.00
1484939834837 66 0 1 196.000 -1.453 17989530.00 inf
1484939834845 67 0 1 196.000 -0.969 inf 8989530.00
1484939834852 68 0 1 196.000 -0.969 inf inf
1484939834860 69 0 1 196.000 -0.969 8989530.00 4489530.00
1484939834866 70 0 1 196.000 -1.453 17989530.00 5989530.00
1484939834873 71 0 1 196.000 -0.969 17989530.00 5989530.00
1484939834880 72 0 1 196.000 -1.453 17989530.00 8989530.00
1484939834887 73 0 1 196.000 -1.453 17989530.00 17989530.00
1484939834894 74 0 1 196.000 -1.453 17989530.00 4489530.00
1484939834901 75 0 1 196.000 -1.453 17989530.00 17989530.00
1484939834907 76 0 1 196.000 -1.453 8989530.00 3589530.00
1484939834915 77 0 1 196.000 -0.969 17989530.00 17989530.00
1484939834922 78 0 1 196.000 -1.453 17989530.00 5989530.00
1484939834929 79 0 1 196.000 -1.453 17989530.00 17989530.00
1484939834936 80 0 1 196.000 -1.453 17989530.00 17989530.00
1484939834943 81 0 1 196.000 -0.969 8989530.00 5989530.00
1484939834950 82 0 1 196.000 -0.969 17989530.00 4489530.00
1484939834956 83 0 1 196.000 -1.453 17989530.00 5989530.00
1484939834963 84 0 1 196.000 -1.453 17989530.00 5989530.00
1484939834970 85 0 1 196.000 -0.969 8989530.00 inf
1484939834977 86 0 1 196.000 -0.969 17989530.00 5989530.00
1484939834983 87 0 1 196.000 -0.969 8989530.00 5989530.00
1484939834990 88 0 1 196.000 -1.453 8989530.00 4489530.00
1484939834997 89 0 1 196.000 -0.969 17989530.00 5989530.00
1484939835004 90 0 1 196.000 -1.453 17989530.00 inf
1484939835010 91 0 1 196.000 -1.453 inf 8989530.00
1484939835017 92 0 1 196.000 -0.969 17989530.00 5989530.00
1484939835024 93 0 1 196.000 -0.969 17989530.00 5989530.00
1484939835031 94 0 1 196.000 -1.453 17989530.00 8989530.00
1484939835037 95 0 1 196.000 -1.453 8989530.00 5989530.00
1484939835044 96 0 1 196.000 -0.969 17989530.00 8989530.00
1484939835051 97 0 1 196.000 -0.969 17989530.00 8989530.00
1484939835058 98 0 1 196.000 -0.969 17989530.00 5989530.00
1484939835064 99 0 2 196.000 -1.453 17989530.00 5989530.00
1484939835071 100 0 2 196.000 -0.969 8989530.00 inf
1484939835078 101 0 2 196.000 -1.453 17989530.00 5989530.00
1484939835085 102 0 2 196.000 -0.969 8989530.00 17989530.00
1484939835091 103 0 2 196.000 -1.453 8989530.00 8989530.00
1484939835098 104 0 2 196.000 -1.453 17989530.00 5989530.00
1484939835105 105 0 2 196.000 -0.969 17989530.00 5989530.00
1484939835112 106 0 2 196.000 -1.453 17989530.00 8989530.00
1484939835118 107 0 2 196.000 -0.969 8989530.00 8989530.00
1484939835125 108 0 2 196.000 -0.969 17989530.00 4489530.00
1484939835132 109 0 2 196.000 -0.969 17989530.00 8989530.00
1484939835139 110 0 2 196.000 -0.969 17989530.00 4489530.00
1484939835145 111 0 2 196.000 -0.969 8989530.00 3589530.00
1484939835152 112 0 2 196.000 -1.453 8989530.00 5989530.00
1484939835159 113 0 2 196.000 -0.969 17989530.00 5989530.00
1484939835166 114 0 2 196.000 -0.969 17989530.00 inf
1484939835172 115 0 2 196.000 -0.969 inf 17989530.00
1484939835181 116 0 2 196.000 -1.453 17989530.00 inf
1484939835188 117 0 2 196.000 -1.453 17989530.00 4489530.00
1484939835194 118 0 2 196.000 -0.969 17989530.00 5989530.00
1484939835201 119 0 2 196.000 -0.969 17989530.00 17989530.00
1484939835208 120 0 2 196.000 -1.453 inf 5989530.00
1484939835215 121 0 2 196.000 -0.969 17989530.00 5989530.00
1484939835221 122 0 2 196.000 -0.969 17989530.00 4489530.00
1484939835228 123 0 2 196.000 -0.969 8989530.00 8989530.00
1484939835235 124 0 2 196.000 -0.969 17989530.00 17989530.00
1484939835242 125 0 2 196.000 -0.969 8989530.00 5989530.00
1484939835249 126 0 2 196.000 -0.969 inf 4489530.00
1484939835255 127 0 2 196.000 -1.453 17989530.00 4489530.00
1484939835262 128 0 2 196.000 -0.969 17989530.00 5989530.00
1484939835269 129 0 2 196.000 -0.969 17989530.00 5989530.00
1484939835276 130 0 2 196.000 -1.453 17989530.00 inf
1484939835283 131 0 2 196.000 -0.969 17989530.00 4489530.00
1484939835289 132 0 2 196.000 -1.453 17989530.00 5989530.00
1484939835296 133 0 2 196.000 -1.453 17989530.00 5989530.00
1484939835303 134 0 2 196.000 -0.969 17989530.00 8989530.00
1484939835310 135 0 2 196.000 -0.969 17989530.00 8989530.00
1484939835316 136 0 2 196.000 -0.969 17989530.00 8989530.00
