Serial_number: -1717986918 
Time Data_Count Cycle State Desired_force_(psi) Measured_force_(psi) Toe_sensor Heel_Sensor
1484942534043 0 0 0 196.000 -0.484 inf 17989530.00
1484942534136 1 0 1 196.000 -0.484 inf 17989530.00
1484942534176 2 0 1 196.000 -0.484 inf 8989530.00
1484942534220 3 0 1 196.000 -0.484 17989530.00 17989530.00
1484942534244 4 0 1 196.000 -0.484 17989530.00 5989530.00
1484942534270 5 0 1 196.000 -0.484 inf inf
1484942534282 6 0 1 196.000 -0.484 17989530.00 4489530.00
1484942534295 7 0 1 196.000 -0.484 inf 5989530.00
1484942534310 8 0 1 196.000 -0.484 inf 17989530.00
1484942534325 9 0 1 196.000 -0.969 inf 8989530.00
1484942534332 10 0 1 196.000 -0.969 17989530.00 8989530.00
1484942534339 11 0 1 196.000 -0.484 inf inf
1484942534345 12 0 1 196.000 -0.969 inf 17989530.00
1484942534352 13 0 1 196.000 -0.969 inf 5989530.00
1484942534359 14 0 1 196.000 -0.484 inf 8989530.00
1484942534366 15 0 1 196.000 -0.484 inf 17989530.00
1484942534372 16 0 1 196.000 -0.484 inf inf
1484942534379 17 0 1 196.000 -0.969 inf 17989530.00
1484942534386 18 0 1 196.000 -0.969 inf 17989530.00
1484942534393 19 0 1 196.000 -0.969 inf inf
1484942534399 20 0 1 196.000 -0.484 inf 17989530.00
1484942534406 21 0 1 196.000 -0.484 inf 8989530.00
1484942534413 22 0 1 196.000 -0.484 inf 8989530.00
1484942534420 23 0 1 196.000 -0.484 inf 5989530.00
1484942534426 24 0 1 196.000 -0.484 inf 17989530.00
1484942534433 25 0 1 196.000 -0.484 inf 8989530.00
1484942534440 26 0 1 196.000 -0.484 inf 17989530.00
1484942534447 27 0 1 196.000 -0.969 inf 4489530.00
1484942534453 28 0 1 196.000 -0.484 inf 17989530.00
1484942534460 29 0 1 196.000 -0.484 17989530.00 4489530.00
1484942534467 30 0 1 196.000 -0.969 inf 17989530.00
1484942534474 31 0 1 196.000 -0.484 inf 8989530.00
1484942534480 32 0 1 196.000 -0.484 inf 4489530.00
1484942534487 33 0 1 196.000 -0.484 inf 5989530.00
1484942534494 34 0 1 196.000 -0.969 inf 5989530.00
1484942534501 35 0 1 196.000 -0.484 inf 8989530.00
1484942534507 36 0 1 196.000 -0.969 inf 5989530.00
1484942534514 37 0 1 196.000 -0.484 inf 5989530.00
1484942534521 38 0 1 196.000 -0.484 17989530.00 8989530.00
1484942534528 39 0 1 196.000 -0.484 inf 17989530.00
1484942534534 40 0 1 196.000 -0.484 inf 8989530.00
1484942534541 41 0 1 196.000 -0.484 inf 17989530.00
1484942534548 42 0 1 196.000 -0.484 inf 8989530.00
1484942534555 43 0 1 196.000 -0.484 inf 17989530.00
1484942534562 44 0 1 196.000 -0.484 inf 5989530.00
1484942534569 45 0 1 196.000 -0.484 inf 17989530.00
1484942534575 46 0 1 196.000 -0.484 inf 5989530.00
1484942534582 47 0 1 196.000 -0.484 inf 8989530.00
1484942534589 48 0 1 196.000 -0.484 inf 5989530.00
1484942534596 49 0 1 196.000 -0.484 17989530.00 5989530.00
1484942534602 50 0 1 196.000 -0.484 inf 8989530.00
1484942534609 51 0 1 196.000 -0.484 inf inf
1484942534616 52 0 1 196.000 -0.969 inf inf
1484942534622 53 0 1 196.000 -0.484 inf 4489530.00
1484942534629 54 0 1 196.000 -0.484 17989530.00 17989530.00
1484942534636 55 0 1 196.000 -0.484 inf inf
1484942534643 56 0 1 196.000 -0.969 inf 8989530.00
1484942534650 57 0 1 196.000 -0.484 17989530.00 5989530.00
1484942534656 58 0 1 196.000 -0.484 17989530.00 inf
1484942534663 59 0 1 196.000 -0.484 17989530.00 8989530.00
1484942534670 60 0 1 196.000 -0.484 inf 5989530.00
1484942534677 61 0 1 196.000 -0.484 inf 17989530.00
1484942534684 62 0 1 196.000 -0.484 inf 17989530.00
1484942534691 63 0 1 196.000 -0.484 inf 8989530.00
1484942534697 64 0 1 196.000 -0.969 17989530.00 3589530.00
1484942534704 65 0 1 196.000 -0.484 inf 8989530.00
1484942534711 66 0 1 196.000 -0.484 17989530.00 8989530.00
1484942534718 67 0 1 196.000 -0.484 17989530.00 8989530.00
1484942534724 68 0 1 196.000 -0.484 17989530.00 4489530.00
1484942534731 69 0 1 196.000 -0.484 17989530.00 8989530.00
1484942534738 70 0 1 196.000 -0.484 17989530.00 5989530.00
1484942534745 71 0 1 196.000 -0.484 inf inf
