Time	Data_Count	Cycle	State	Desired_force_(psi)	Measured_force_(psi)	Toe_sensor	Heel_Sensor
1484784602252	0	0	0	100	0	232773.24	989530
1484784602291	1	0	1	100	0	236105.34	889530
1484784602311	2	0	1	100	0	239530	936898.42
1484784602325	3	0	1	100	0	239530	889530
1484784602345	4	0	1	100	0	236105.34	889530
1484784602365	5	0	1	100	0	236105.34	989530
1484784602377	6	0	1	100	0	239530	936898.42
1484784602396	7	0	1	100	0.484	239530	936898.42
1484784602412	8	0	1	100	0	236105.34	889530
1484784602428	9	0	1	100	0	236105.34	936898.42
1484784602441	10	0	1	100	0	236105.34	936898.42
1484784602459	11	0	1	100	0.484	239530	936898.42
1484784602475	12	0	1	100	0	239530	936898.42
1484784602494	13	0	1	100	0	243051.13	889530
1484784602507	14	0	1	100	0	266453.08	989530
1484784602520	15	0	1	100	0	262257.27	989530
1484784602535	16	0	1	100	0	266453.08	889530
1484784602552	17	0	1	100	15.964	258186.72	846672.86
1484784602562	18	0	1	100	0	258186.72	989530
1484784602574	19	0	1	100	-0.484	258186.72	989530
1484784602582	20	0	1	100	-0.484	254235.88	989530
1484784602593	21	0	1	100	0	250399.57	889530
1484784602609	22	0	1	100	0	250399.57	936898.42
1484784602617	23	0	1	100	0	246672.86	936898.42
1484784602625	24	0	1	100	-0.484	246672.86	936898.42
1484784602638	25	0	1	100	-0.484	246672.86	936898.42
1484784602649	26	0	1	100	-0.484	250399.57	936898.42
1484784602660	27	0	1	100	-0.484	243051.13	936898.42
1484784602671	28	0	1	100	0	243051.13	936898.42
1484784602677	29	0	1	100	-0.484	239530	936898.42
1484784602686	30	0	1	100	-0.484	243051.13	989530
1484784602699	31	0	1	100	-0.484	239530	936898.42
1484784602708	32	0	1	100	-0.484	239530	989530
1484784602716	33	0	1	100	-0.484	239530	1489530
1484784602730	34	0	1	100	-0.484	206397.47	131262.28
1484784602739	35	0	1	100	-0.484	107951.05	42942.46
1484784602746	36	0	1	100	44.023	40666.36	16597.67
1484784602754	37	0	1	100	67.244	27030	11348.18
1484784602761	38	0	1	100	98.205	18192.42	17179.77
1484784602777	39	0	1	100	162.063	10124.97	21845.98
1484784602783	40	0	2	100	185.284	9073.97	12200.03
1484784602792	41	0	2	100	169.803	8378.17	14810.9
1484784602798	42	0	2	100	134.972	8864.05	10756.42
1484784602804	43	0	2	100	96.754	10031.14	9419.5
1484784602813	44	0	2	100	50.312	13594.17	9397.55
1484784602820	45	0	2	100	21.286	19282.07	18656.21
1484784602826	46	0	2	100	0	27665.59	97963.73
1484784602838	47	0	2	100	0	108735.3	279852.58
1484784602850	48	0	2	100	0	122863.33	356876.94
1484784602857	49	0	2	100	0	138290.33	463214.21
1484784602865	50	0	2	100	0	159341.32	610219.66
1484784602870	51	0	2	100	0	173203.47	656196.67
1484784602878	52	0	2	100	82.241	175097.01	589530
1484784602884	53	0	2	100	68.695	177030	1374145.38
1484784602900	54	0	2	100	-0.484	229530	102737.55
1484784602909	55	0	2	100	0	24346.25	17222.31
1484784602917	56	0	2	100	1.935	28660.43	26189.88
1484784602923	57	0	2	100	1.935	28323.1	75654.4
1484784602932	58	0	2	100	-0.484	72863.33	131262.28
1484784602937	59	0	2	100	-0.484	107177.06	284611.97
1484784602944	60	0	2	100	-0.484	135871.46	463214.21
1484784602956	61	0	2	100	0	164287.28	589530
1484784602970	62	0	2	100	31.445	175097.01	610219.66
1484784602976	63	0	2	100	41.604	181019.36	709530
1484784602984	64	0	2	100	26.607	187332.2	936898.42
1484784602990	65	0	2	100	6.773	206397.47	inf
1484784602995	66	0	2	100	0	43746.87	21053.64
1484784603004	67	0	2	100	2.419	17966.02	14019.8
1484784603016	68	0	2	100	10.159	19630.33	94793.16
1484784603026	69	0	2	100	-0.484	63300.49	146051.74
1484784603033	70	0	2	100	0	99286.1	299874.83
1484784603042	71	0	2	100	0	139530	489530
1484784603046	72	0	2	100	-0.484	147424.74	489530
1484784603056	73	0	2	100	-0.484	169530	552030
1484784603062	74	0	2	100	0	179003.68	681837.69
1484784603074	75	0	2	100	40.153	181019.36	632387.14
1484784603083	76	0	2	100	46.926	189530	1048353.53
1484784603095	77	0	2	100	-0.484	236105.34	inf
1484784603101	78	0	2	100	0	25893.64	8597.8
1484784603108	79	0	2	100	-0.484	23685.6	49330.66
1484784603117	80	0	2	100	60.955	24012.76	15098.18
1484784603123	81	0	2	100	89.497	17699.01	10411.67
1484784603129	82	0	2	100	102.075	9619.29	6289.78
1484784603144	83	0	2	100	159.16	9116.51	5968.36
1484784603153	84	0	2	100	197.862	7693.47	19135.26
1484784603162	85	0	2	100	160.128	7878.62	10756.42
1484784603167	86	0	2	100	120.942	8358.45	7822.68
1484784603177	87	0	2	100	71.598	9891.99	7822.68
1484784603181	88	0	2	100	52.731	12518.51	17743.17
1484784603188	89	0	2	100	21.286	23815.71	30625.89
1484784603195	90	0	2	100	-0.484	29619.09	54046.13
1484784603209	91	0	2	100	-0.484	67790.87	181019.36
1484784603219	92	0	2	100	-0.484	99959.45	349530
1484784603226	93	0	2	100	-0.484	119964.78	476016.49
1484784603233	94	0	2	100	-0.484	143376.15	552030
1484784603242	95	0	2	100	1.935	157754.3	552030
1484784603250	96	0	2	100	47.409	162606.92	552030
1484784603255	97	0	2	100	43.539	169530	1374145.38
1484784603270	98	0	2	100	0	226372.11	inf
1484784603279	99	0	2	100	0	49132.65	16275.91
1484784603286	100	1	2	100	0	27827.87	111151.62
1484784603295	101	1	1	100	-0.484	87356.09	137070.98
1484784603300	102	1	1	100	0	122863.33	258186.72
1484784603308	103	1	1	100	-0.484	147424.74	356876.94
1484784603316	104	1	1	100	95.303	160958.57	428554.39
1484784603322	105	1	1	100	72.082	175097.01	1048353.53
1484784603337	106	1	1	100	1.935	39116.78	14530
1484784603347	107	1	1	100	-0.484	16117.89	12998.06
1484784603355	108	1	1	100	56.601	14740.08	8048.52
1484784603361	109	1	1	100	44.023	16435.83	61530
1484784603372	110	1	1	100	-0.484	52687.89	84768.1
1484784603376	111	1	1	100	2.419	50963.45	98620.91
1484784603382	112	1	1	100	-0.484	68132.62	284611.97
1484784603398	113	1	1	100	0	132387.14	476016.49
1484784603407	114	1	1	100	-0.484	157754.3	552030
1484784603413	115	1	1	100	-0.484	171348.18	632387.14
1484784603421	116	1	1	100	-0.484	179003.68	681837.69
1484784603427	117	1	1	100	-0.484	187332.2	772138.7
1484784603434	118	1	1	100	3.87	187332.2	739530
1484784603443	119	1	1	100	52.247	189530	739530
1484784603454	120	1	1	100	17.416	206397.47	1489530
1484784603466	121	1	1	100	-0.484	254235.88	inf
1484784603474	122	1	1	100	0	201294.71	772138.7
1484784603482	123	1	1	100	0	120916.86	428554.39
1484784603488	124	1	1	100	-0.484	189530	503815.71
1484784603497	125	1	1	100	-0.484	201294.71	570175.16
1484784603505	126	1	1	100	1.451	220299.23	709530
1484784603520	127	1	1	100	68.212	220299.23	807711.82
1484784603527	128	1	1	100	48.377	229530	1989530
1484784603533	129	1	1	100	1.451	189530	275244.29
1484784603542	130	1	1	100	0	17179.77	9800.27
1484784603550	131	1	1	100	2.903	27827.87	22557.52
1484784603558	132	1	1	100	21.77	23492.26	57971.06
1484784603573	133	1	1	100	0	110335.37	299874.83
1484784603583	134	1	1	100	-0.484	150244.29	364530
1484784603591	135	1	1	100	-0.484	167747.82	451068.46
1484784603597	136	1	1	100	-0.484	181019.36	552030
1484784603605	137	1	1	100	-0.484	189530	709530
1484784603613	138	1	1	100	-0.484	198832.33	739530
1484784603621	139	1	1	100	71.114	203815.71	681837.69
1484784603628	140	1	1	100	58.052	198832.33	709530
1484784603642	141	1	1	100	1.451	223296.23	1625893.64
1484784603652	142	1	1	100	-0.484	229530	inf
1484784603660	143	1	1	100	-0.484	46312.33	30814.4
1484784603665	144	1	1	100	-0.484	43910.66	173203.47
1484784603675	145	1	1	100	0	131262.28	223296.23
1484784603679	146	1	1	100	-0.484	156196.67	476016.49
1484784603695	147	1	1	100	1.935	189530	534984.55
1484784603703	148	1	1	100	45.474	187332.2	552030
1484784603710	149	1	1	100	50.796	196426.55	739530
1484784603716	150	1	1	100	18.383	217378.1	20142.24
1484784603725	151	1	1	100	-0.484	14953.73	8597.8
1484784603729	152	1	1	100	-0.484	17137.36	14846.46
1484784603738	153	1	1	100	52.731	21962.43	13723.55
1484784603744	154	1	1	100	18.383	22863.33	114530
1484784603759	155	1	1	100	0	88977.51	250399.57
1484784603769	156	1	1	100	0	140790.5	329152.64
1484784603777	157	1	1	100	-0.484	151692.16	451068.46
1484784603783	158	1	1	100	0	162606.92	570175.16
1484784603790	159	1	1	100	-0.484	183078.39	656196.67
1484784603798	160	1	1	100	-0.484	189530	709530
1484784603806	161	1	2	100	65.793	189530	632387.14
1484784603820	162	1	2	100	39.185	198832.33	846672.86
1484784603830	163	1	2	100	-0.484	223296.23	3589530
1484784603837	164	1	2	100	-0.484	239530	3589530
1484784603843	165	1	2	100	0	80900.56	294614.75
1484784603852	166	1	2	100	0	157754.3	262257.27
1484784603857	167	1	2	100	0	160958.57	451068.46
1484784603865	168	1	2	100	-0.484	191777.19	552030
1484784603873	169	1	2	100	104.494	203815.71	518941.76
1484784603879	170	1	2	100	62.406	196426.55	503815.71
1484784603886	171	1	2	100	61.923	206397.47	610219.66
1484784603894	172	1	2	100	13.546	217378.1	1489530
1484784603900	173	1	2	100	0	131262.28	23301.11
1484784603906	174	1	2	100	0	16039.57	23301.11
1484784603915	175	1	2	100	-0.484	36283.25	42315.92
1484784603921	176	1	2	100	-0.484	61530	90088.66
1484784603927	177	1	2	100	-0.484	103454.05	250399.57
1484784603937	178	1	2	100	-0.484	151692.16	305319.47
1484784603941	179	1	2	100	2.903	162606.92	428554.39
1484784603948	180	1	2	100	35.315	189530	552030
1484784603957	181	1	2	100	48.377	211752.22	4489530
1484784603962	182	1	2	100	21.286	43584.05	10984.11
1484784603970	183	1	2	100	23.705	14989.69	9754.72
1484784603977	184	1	2	100	64.341	13626.39	7953.75
1484784603984	185	1	2	100	80.306	12666.25	17222.31
1484784603993	186	1	2	100	35.315	25747.3	23750.53
1484784603997	187	1	2	100	7.74	27345.13	23428.31
1484784604005	188	1	2	100	-0.484	30346.33	41105.93
1484784604011	189	1	2	100	-0.484	54984.55	114530
1484784604019	190	1	2	100	-0.484	94793.16	214530
1484784604027	191	1	2	100	-0.484	114530	329152.64
1484784604033	192	1	2	100	-0.484	132387.14	489530
1484784604041	193	1	2	100	-0.484	153166.36	503815.71
