Serial_number: 140 
Time Data_Count Cycle State Desired_force_(psi) Measured_force_(psi) Toe_sensor Heel_Sensor
1484790192266 0 0 0 200.000 0.000 inf inf
1484790192286 1 0 1 200.000 0.000 inf inf
1484790192288 2 0 1 200.000 0.000 inf inf
1484790192290 3 0 1 200.000 0.000 inf inf
1484790192294 4 0 1 200.000 0.000 inf inf
1484790192296 5 0 1 200.000 0.000 inf inf
1484790192300 6 0 1 200.000 0.000 inf inf
1484790192308 7 0 1 200.000 0.000 inf inf
1484790192315 8 0 1 200.000 0.000 inf inf
1484790192316 9 0 1 200.000 0.000 inf inf
1484790192319 10 0 1 200.000 0.000 inf inf
1484790192323 11 0 1 200.000 0.000 inf inf
1484790192325 12 0 1 200.000 0.000 inf inf
1484790192329 13 0 1 200.000 0.000 inf inf
1484790192331 14 0 1 200.000 0.000 inf inf
1484790192339 15 0 1 200.000 0.000 inf inf
1484790192341 16 0 1 200.000 0.000 inf inf
1484790192349 17 0 1 200.000 0.000 inf inf
1484790192352 18 0 1 200.000 0.000 inf inf
1484790192353 19 0 1 200.000 0.000 inf inf
1484790192357 20 0 1 200.000 0.000 inf inf
1484790192361 21 0 1 200.000 0.000 inf inf
1484790192366 22 0 1 200.000 0.000 inf inf
1484790192369 23 0 1 200.000 0.000 inf inf
1484790192378 24 0 1 200.000 0.000 inf inf
1484790192380 25 0 1 200.000 0.000 inf inf
1484790192382 26 0 1 200.000 0.000 inf inf
1484790192386 27 0 1 200.000 0.000 inf inf
1484790192390 28 0 1 200.000 0.000 inf inf
1484790192394 29 0 1 200.000 0.000 inf inf
1484790192399 30 0 1 200.000 0.000 inf inf
1484790192401 31 0 1 200.000 0.000 inf inf
1484790192407 32 0 1 200.000 0.000 inf inf
1484790192409 33 0 1 200.000 0.000 inf inf
1484790192413 34 0 1 200.000 0.000 inf inf
1484790192417 35 0 1 200.000 0.000 inf inf
1484790192421 36 0 1 200.000 0.000 inf inf
1484790192427 37 0 1 200.000 0.000 inf inf
1484790192431 38 0 1 200.000 0.000 inf inf
1484790192433 39 0 1 200.000 0.000 inf inf
1484790192441 40 0 1 200.000 0.000 inf inf
1484790192441 41 0 1 200.000 0.000 inf inf
1484790192446 42 0 1 200.000 0.000 inf inf
1484790192450 43 0 1 200.000 0.000 inf inf
1484790192454 44 0 1 200.000 0.000 inf inf
1484790192458 45 0 1 200.000 0.000 inf inf
1484790192462 46 0 1 200.000 0.000 inf inf
1484790192466 47 0 1 200.000 0.000 inf inf
1484790192477 48 0 1 200.000 0.000 inf inf
1484790192479 49 0 1 200.000 0.000 inf inf
1484790192479 50 0 1 200.000 0.000 inf inf
1484790192481 51 0 1 200.000 0.000 inf inf
1484790192481 52 0 1 200.000 0.000 inf inf
1484790192482 53 0 1 200.000 0.000 inf inf
1484790192482 54 0 1 200.000 0.000 inf inf
1484790192485 55 0 1 200.000 0.000 inf inf
1484790192485 56 0 1 200.000 0.000 inf inf
1484790192487 57 0 1 200.000 0.000 inf inf
1484790192489 58 0 1 200.000 0.000 inf inf
1484790192491 59 0 1 200.000 0.000 inf inf
1484790192492 60 0 1 200.000 0.000 inf inf
1484790192495 61 0 1 200.000 0.000 inf inf
1484790192497 62 0 1 200.000 0.000 inf inf
1484790192497 63 0 1 200.000 0.000 inf inf
1484790192497 64 0 1 200.000 0.000 inf inf
1484790192498 65 0 1 200.000 0.000 inf inf
1484790192499 66 0 1 200.000 0.000 inf inf
1484790192501 67 0 1 200.000 0.000 inf inf
1484790192503 68 0 1 200.000 0.000 inf inf
1484790192503 69 0 1 200.000 0.000 inf inf
1484790192503 70 0 1 200.000 0.000 inf inf
1484790192503 71 0 1 200.000 0.000 inf inf
1484790192504 72 0 1 200.000 0.000 inf inf
1484790192506 73 0 1 200.000 0.000 inf inf
1484790192508 74 0 1 200.000 0.000 inf inf
1484790192509 75 0 1 200.000 0.000 inf inf
1484790192509 76 0 1 200.000 0.000 inf inf
1484790192509 77 0 1 200.000 0.000 inf inf
1484790192510 78 0 1 200.000 0.000 inf inf
1484790192511 79 0 1 200.000 0.000 inf inf
1484790192512 80 0 1 200.000 0.000 inf inf
1484790192514 81 0 1 200.000 0.000 inf inf
1484790192515 82 0 1 200.000 0.000 inf inf
1484790192515 83 0 1 200.000 0.000 inf inf
1484790192516 84 0 1 200.000 0.000 inf inf
1484790192517 85 0 1 200.000 0.000 inf inf
1484790192518 86 0 1 200.000 0.000 inf inf
1484790192520 87 0 1 200.000 0.000 inf inf
1484790192520 88 0 1 200.000 0.000 inf inf
1484790192522 89 0 1 200.000 0.000 inf inf
1484790192522 90 0 1 200.000 0.000 inf inf
1484790192523 91 0 1 200.000 0.000 inf inf
1484790192524 92 0 1 200.000 0.000 inf inf
1484790192525 93 0 1 200.000 0.000 inf inf
1484790192528 94 0 1 200.000 0.000 inf inf
1484790192528 95 0 1 200.000 0.000 inf inf
1484790192530 96 0 1 200.000 0.000 inf inf
1484790192532 97 0 1 200.000 0.000 inf inf
1484790192532 98 0 1 200.000 0.000 inf inf
1484790192532 99 0 1 200.000 0.000 inf inf
1484790192534 100 0 1 200.000 0.000 inf inf
1484790192534 101 0 1 200.000 0.000 inf inf
1484790192534 102 0 1 200.000 0.000 inf inf
1484790192538 103 0 1 200.000 0.000 inf inf
1484790192538 104 0 1 200.000 0.000 inf inf
1484790192540 105 0 1 200.000 0.000 inf inf
1484790192540 106 0 1 200.000 0.000 inf inf
1484790192540 107 0 1 200.000 0.000 inf inf
1484790192540 108 0 1 200.000 0.000 inf inf
1484790192542 109 0 1 200.000 0.000 inf inf
1484790192544 110 0 1 200.000 0.000 inf inf
1484790192544 111 0 1 200.000 0.000 inf inf
1484790192546 112 0 1 200.000 0.000 inf inf
1484790192546 113 0 1 200.000 0.000 inf inf
1484790192546 114 0 1 200.000 0.000 inf inf
1484790192546 115 0 1 200.000 0.000 inf inf
1484790192550 116 0 1 200.000 0.000 inf inf
1484790192551 117 0 1 200.000 0.000 inf inf
1484790192552 118 0 1 200.000 0.000 inf inf
1484790192552 119 0 1 200.000 0.000 inf inf
1484790192552 120 0 1 200.000 0.000 inf inf
1484790192553 121 0 1 200.000 0.000 inf inf
1484790192553 122 0 1 200.000 0.000 inf inf
1484790192556 123 0 1 200.000 0.000 inf inf
1484790192557 124 0 1 200.000 0.000 inf inf
1484790192558 125 0 1 200.000 0.000 inf inf
1484790192558 126 0 1 200.000 0.000 inf inf
1484790192559 127 0 1 200.000 0.000 inf inf
1484790192561 128 0 1 200.000 0.000 inf inf
1484790192561 129 0 1 200.000 0.000 inf inf
1484790192563 130 0 1 200.000 0.000 inf inf
1484790192563 131 0 1 200.000 0.000 inf inf
1484790192564 132 0 1 200.000 0.000 inf inf
1484790192565 133 0 1 200.000 0.000 inf inf
1484790192566 134 0 1 200.000 0.000 inf inf
1484790192567 135 0 1 200.000 0.000 inf inf
1484790192569 136 0 1 200.000 0.000 inf inf
1484790192571 137 0 1 200.000 0.000 inf inf
1484790192571 138 0 1 200.000 0.000 inf inf
1484790192571 139 0 1 200.000 0.000 inf inf
1484790192572 140 0 1 200.000 0.000 inf inf
1484790192572 141 0 1 200.000 0.000 inf inf
1484790192573 142 0 1 200.000 0.000 inf inf
1484790192575 143 0 1 200.000 0.000 inf inf
1484790192576 144 0 1 200.000 0.000 inf inf
1484790192579 145 0 1 200.000 0.000 inf inf
1484790192581 146 0 1 200.000 0.000 inf inf
1484790192581 147 0 1 200.000 0.000 inf inf
