Serial_number: -1717986918 
Time Data_Count Cycle State Desired_force_(psi) Measured_force_(psi) Toe_sensor Heel_Sensor
1484936493121 0 0 0 196.000 -0.484 inf 8989530.00
1484936493170 1 0 1 196.000 -0.484 inf 5989530.00
1484936493188 2 0 1 196.000 -0.484 17989530.00 5989530.00
1484936493210 3 0 1 196.000 -0.484 17989530.00 5989530.00
1484936493229 4 0 1 196.000 -0.969 17989530.00 17989530.00
1484936493241 5 0 1 196.000 -0.484 inf 8989530.00
1484936493252 6 0 1 196.000 -0.484 17989530.00 8989530.00
1484936493262 7 0 1 196.000 -0.484 inf inf
1484936493271 8 0 1 196.000 -0.484 inf 17989530.00
1484936493283 9 0 1 196.000 -0.484 inf 17989530.00
1484936493300 10 0 1 196.000 -0.484 inf inf
1484936493315 11 0 1 196.000 -0.484 17989530.00 8989530.00
1484936493335 12 0 1 196.000 -0.484 inf inf
1484936493362 13 0 1 196.000 -0.484 8989530.00 4489530.00
1484936493381 14 0 1 196.000 -0.484 inf 17989530.00
1484936493401 15 0 1 196.000 -0.484 inf 4489530.00
1484936493416 16 0 1 196.000 -0.484 inf inf
1484936493450 17 0 1 196.000 -0.484 inf 5989530.00
1484936493474 18 0 1 196.000 -0.969 inf 8989530.00
1484936493500 19 0 1 196.000 -0.484 inf 17989530.00
1484936493523 20 0 1 196.000 -0.969 inf 17989530.00
1484936493542 21 0 1 196.000 -0.969 17989530.00 17989530.00
1484936493554 22 0 1 196.000 -0.969 inf inf
1484936493563 23 0 1 196.000 -0.484 inf 5989530.00
1484936493572 24 0 1 196.000 -0.484 17989530.00 inf
1484936493589 25 0 1 196.000 -0.969 inf 17989530.00
1484936493610 26 0 1 196.000 -0.969 inf 5989530.00
1484936493629 27 0 1 196.000 -0.969 17989530.00 8989530.00
1484936493644 28 0 1 196.000 -0.969 inf 5989530.00
1484936493652 29 0 1 196.000 -0.969 17989530.00 5989530.00
1484936493661 30 0 2 196.000 -0.969 inf 5989530.00
1484936493670 31 0 2 196.000 -0.484 17989530.00 17989530.00
1484936493679 32 0 2 196.000 -0.484 inf 17989530.00
1484936493687 33 0 2 196.000 -0.969 inf 8989530.00
1484936493695 34 0 2 196.000 -0.484 17989530.00 inf
1484936493703 35 0 2 196.000 -0.484 inf 8989530.00
1484936493712 36 0 2 196.000 -0.484 inf 8989530.00
1484936493731 37 0 2 196.000 -0.484 inf inf
1484936493745 38 0 2 196.000 -0.969 17989530.00 4489530.00
1484936493763 39 0 2 196.000 -0.484 inf inf
1484936493776 40 0 2 196.000 -0.484 inf 4489530.00
1484936493790 41 0 2 196.000 -0.484 inf inf
1484936493802 42 0 2 196.000 -0.969 inf 17989530.00
1484936493816 43 0 2 196.000 -0.969 inf 8989530.00
1484936493831 44 0 2 196.000 -0.484 8989530.00 17989530.00
1484936493841 45 0 2 196.000 -0.484 17989530.00 5989530.00
1484936493850 46 0 2 196.000 -0.484 inf 8989530.00
1484936493857 47 0 2 196.000 -0.969 inf 8989530.00
1484936493865 48 0 2 196.000 -0.484 inf 17989530.00
1484936493872 49 0 2 196.000 -0.484 17989530.00 8989530.00
1484936493879 50 0 2 196.000 -0.484 inf 4489530.00
1484936493887 51 0 2 196.000 -0.484 inf 17989530.00
1484936493895 52 0 2 196.000 -0.484 17989530.00 4489530.00
1484936493902 53 0 2 196.000 -0.484 inf inf
1484936493910 54 0 2 196.000 -0.484 inf inf
1484936493918 55 0 2 196.000 -0.484 inf 17989530.00
1484936493925 56 0 2 196.000 -0.484 inf 8989530.00
1484936493933 57 0 2 196.000 -0.484 inf inf
1484936493943 58 0 2 196.000 -0.484 inf 8989530.00
1484936493954 59 0 2 196.000 -0.484 inf 17989530.00
1484936493966 60 0 2 196.000 -0.484 17989530.00 5989530.00
1484936493977 61 0 2 196.000 -0.484 inf 8989530.00
1484936493985 62 0 2 196.000 -0.969 inf 5989530.00
1484936493996 63 0 2 196.000 -0.484 inf inf
1484936494003 64 0 2 196.000 -0.484 inf inf
1484936494011 65 0 2 196.000 -0.484 inf inf
1484936494019 66 0 2 196.000 -0.484 inf inf
1484936494026 67 0 2 196.000 -0.484 inf 8989530.00
1484936494034 68 0 2 196.000 -0.484 17989530.00 inf
1484936494042 69 0 2 196.000 -0.484 inf 17989530.00
1484936494050 70 0 2 196.000 -0.484 17989530.00 4489530.00
1484936494057 71 0 2 196.000 -0.484 inf 8989530.00
1484936494065 72 0 2 196.000 -0.969 inf 17989530.00
1484936494075 73 0 2 196.000 -0.969 inf 8989530.00
1484936494090 74 0 2 196.000 -0.484 17989530.00 17989530.00
1484936494102 75 0 2 196.000 -0.484 inf 17989530.00
1484936494114 76 0 2 196.000 -0.484 inf inf
1484936494124 77 0 2 196.000 -0.969 inf 8989530.00
1484936494132 78 0 2 196.000 -0.969 inf inf
1484936494144 79 0 2 196.000 -0.484 inf 5989530.00
1484936494155 80 0 2 196.000 -0.484 inf 17989530.00
1484936494166 81 1 2 196.000 -0.484 inf 8989530.00
1484936494179 82 1 1 196.000 -0.484 inf 8989530.00
1484936494186 83 1 1 196.000 -0.969 inf 8989530.00
1484936494193 84 1 1 196.000 -0.484 inf 17989530.00
1484936494200 85 1 1 196.000 -0.484 inf 17989530.00
1484936494209 86 1 1 196.000 -0.484 inf 17989530.00
1484936494217 87 1 1 196.000 -0.484 17989530.00 17989530.00
1484936494224 88 1 1 196.000 -0.969 17989530.00 inf
1484936494232 89 1 1 196.000 -0.484 inf 8989530.00
1484936494239 90 1 1 196.000 -0.484 17989530.00 inf
1484936494247 91 1 1 196.000 -0.484 17989530.00 5989530.00
1484936494254 92 1 1 196.000 -0.484 17989530.00 8989530.00
1484936494261 93 1 1 196.000 -0.484 inf 8989530.00
1484936494269 94 1 1 196.000 -0.969 inf inf
1484936494277 95 1 1 196.000 -0.484 inf 8989530.00
1484936494284 96 1 1 196.000 -0.484 17989530.00 5989530.00
1484936494293 97 1 1 196.000 -0.969 17989530.00 5989530.00
1484936494300 98 1 1 196.000 -0.484 17989530.00 17989530.00
1484936494307 99 1 1 196.000 -0.969 inf 4489530.00
1484936494314 100 1 1 196.000 -0.969 inf inf
1484936494322 101 1 1 196.000 -0.484 inf inf
1484936494330 102 1 1 196.000 -0.969 17989530.00 5989530.00
1484936494338 103 1 1 196.000 -0.484 inf 17989530.00
1484936494345 104 1 1 196.000 -0.484 inf inf
1484936494353 105 1 1 196.000 -0.969 inf 5989530.00
1484936494360 106 1 1 196.000 -0.484 inf 5989530.00
1484936494368 107 1 1 196.000 -0.969 inf 8989530.00
1484936494375 108 1 1 196.000 -0.969 inf 5989530.00
1484936494382 109 1 1 196.000 -0.484 inf 17989530.00
1484936494390 110 1 1 196.000 -0.484 inf 8989530.00
1484936494398 111 1 1 196.000 -0.969 inf 5989530.00
1484936494405 112 1 1 196.000 -0.969 inf 5989530.00
1484936494413 113 1 1 196.000 -0.969 inf 4489530.00
1484936494421 114 1 1 196.000 -0.484 17989530.00 8989530.00
1484936494428 115 1 1 196.000 -0.969 17989530.00 8989530.00
1484936494435 116 1 1 196.000 -0.484 17989530.00 8989530.00
1484936494442 117 1 1 196.000 -0.484 17989530.00 8989530.00
1484936494451 118 1 1 196.000 -0.969 inf 8989530.00
1484936494459 119 1 1 196.000 -0.969 17989530.00 17989530.00
1484936494466 120 1 1 196.000 -0.969 inf 17989530.00
1484936494474 121 1 1 196.000 -0.484 17989530.00 8989530.00
1484936494481 122 1 1 196.000 -0.484 17989530.00 17989530.00
1484936494488 123 1 1 196.000 -0.969 inf 8989530.00
1484936494496 124 1 1 196.000 -0.969 inf inf
1484936494503 125 1 1 196.000 -0.484 inf 5989530.00
1484936494511 126 1 1 196.000 -0.969 inf 8989530.00
1484936494519 127 1 1 196.000 -0.484 17989530.00 inf
1484936494527 128 1 1 196.000 -0.484 17989530.00 8989530.00
1484936494535 129 1 1 196.000 -0.969 17989530.00 4489530.00
1484936494542 130 1 1 196.000 -0.484 inf 5989530.00
1484936494550 131 1 1 196.000 -0.969 inf 8989530.00
1484936494557 132 1 1 196.000 -0.969 17989530.00 8989530.00
1484936494565 133 1 1 196.000 -0.969 inf 17989530.00
1484936494573 134 1 1 196.000 -0.969 inf 8989530.00
1484936494581 135 1 1 196.000 -0.484 inf 5989530.00
1484936494588 136 1 1 196.000 -0.484 inf inf
1484936494596 137 1 1 196.000 -0.969 8989530.00 17989530.00
1484936494603 138 1 1 196.000 -0.484 inf 5989530.00
1484936494611 139 1 1 196.000 -0.484 inf 17989530.00
1484936494618 140 1 1 196.000 -0.484 17989530.00 5989530.00
1484936494625 141 1 1 196.000 -0.969 inf 17989530.00
1484936494633 142 1 1 196.000 -0.484 inf 5989530.00
1484936494642 143 1 1 196.000 -0.484 inf 17989530.00
1484936494649 144 1 1 196.000 -0.484 inf 8989530.00
1484936494657 145 1 1 196.000 -0.484 8989530.00 8989530.00
1484936494664 146 1 1 196.000 -0.484 inf 17989530.00
1484936494677 147 1 1 196.000 -0.484 17989530.00 5989530.00
1484936494690 148 1 1 196.000 2.906 17989530.00 inf
1484936494704 149 1 2 196.000 -0.969 17989530.00 inf
1484936494723 150 1 2 196.000 -0.484 8989530.00 17989530.00
1484936494739 151 1 2 196.000 -0.969 inf 17989530.00
1484936494757 152 1 2 196.000 -0.484 inf 17989530.00
1484936494765 153 1 2 196.000 -0.484 inf 8989530.00
1484936494773 154 1 2 196.000 -0.484 inf inf
1484936494780 155 1 2 196.000 -0.484 inf inf
1484936494788 156 1 2 196.000 -0.484 inf 17989530.00
1484936494796 157 1 2 196.000 -0.484 inf 4489530.00
1484936494803 158 1 2 196.000 -0.484 inf inf
1484936494810 159 1 2 196.000 -0.969 inf 5989530.00
1484936494818 160 1 2 196.000 -0.969 inf 5989530.00
1484936494826 161 1 2 196.000 -0.484 inf 8989530.00
1484936494834 162 1 2 196.000 -0.969 inf 5989530.00
1484936494841 163 1 2 196.000 -0.969 17989530.00 5989530.00
1484936494849 164 1 2 196.000 -0.484 inf 5989530.00
1484936494856 165 1 2 196.000 -0.484 inf 5989530.00
1484936494863 166 1 2 196.000 -0.484 17989530.00 inf
1484936494871 167 1 2 196.000 -0.484 17989530.00 inf
